id,outlet_id,priority_score,transaction_score,engagement_score,product_adoption_score,risk_score,contributing_factors,scored_at
d76e5eb2-f331-56d8-9cdd-483199cacb93,13860416-cfcd-5aa8-ac90-096ab9677e84,35.1,33.5,20.7,26.1,37.6,product_gap,2025-07-29T00:00:00
0328779a-f537-525a-af54-6833bf5ae799,bd497535-7902-5987-af45-39611a302a57,25.4,41.4,5.8,60.9,7.8,product_gap|high_churn_probability,2025-07-31T00:00:00
f7d812cc-7623-5b58-8b66-055205ae94f2,75bc3343-bd6e-5a4b-a800-67f16dfe4305,30.1,1.6,16.8,48.8,32.9,low_transaction_volume|missed_visits,2025-08-01T00:00:00
084c81ca-5395-5dc4-9c02-7fc048865d9f,91fc7ae7-d612-57c1-a59c-5c92ce8e587d,17.4,21.8,41.9,17.7,14.3,high_churn_probability,2025-08-01T00:00:00
21b3f560-e6f5-526f-af81-20bfe575844c,b8340c07-812a-5986-b8be-e79316280d45,30.0,23.7,21.9,44.4,21.2,inactive_products|missed_visits|product_gap,2025-07-27T00:00:00
36fea175-f0d2-565e-a64a-1ab547150971,379ada66-b3b0-53ca-8a8a-0b2923ffa523,55.0,58.2,48.9,14.6,45.7,missed_visits,2025-07-27T00:00:00
2d5aaea8-02a6-55ab-ba3a-20f271c0c7be,2c1efd98-1bb9-5b09-9421-e27bfff7fe74,64.2,77.7,59.3,76.8,71.9,product_gap,2025-08-01T00:00:00
ecd62bca-a895-5856-9a5d-68047fc4f41f,7944d169-47e3-5be3-8e6e-48cb0be22ca0,58.1,46.5,64.0,62.7,52.3,missed_visits|high_churn_probability|declining_revenue,2025-07-26T00:00:00
efec8b39-08f2-5219-a1c6-a52d7c0e51ed,105e6809-a7b6-51e3-8e86-7cd8ffe85470,41.4,59.3,57.0,11.3,32.2,high_churn_probability,2025-08-01T00:00:00
813d866c-25ec-57f6-9367-0a0a3d7cf956,786fa11e-4d45-592a-8ba0-91ba5c1573df,84.2,64.9,79.0,69.1,88.1,missed_visits|high_churn_probability|product_gap,2025-07-27T00:00:00
55841545-1c32-5048-a463-8dbbc4670200,4415fe8c-97cc-5d15-aee3-27997578bfd9,32.1,47.4,43.8,33.5,18.0,high_churn_probability|inactive_products,2025-07-30T00:00:00
26166eed-1bf0-5d9f-8d7f-c79388706020,79f6bc28-8fb5-5667-8083-4cb80dc0d83d,49.8,21.4,49.7,17.0,54.8,inactive_products|high_churn_probability|competitor_risk,2025-07-25T00:00:00
229131bc-128b-5213-8481-5dc0f9af0bcb,4b5248d7-2fac-5166-9a59-ebfa65896f3e,64.2,67.3,51.2,26.9,66.8,low_transaction_volume|product_gap,2025-07-31T00:00:00
5517a480-2f4e-56ea-8c7a-1f70a577fbc2,fbf6b6d9-b3fc-5849-bed6-a8efd4ff15df,19.2,35.4,33.9,27.6,7.5,low_transaction_volume|declining_revenue|missed_visits,2025-07-25T00:00:00
84180468-bed5-5785-a59a-51c65ea851bf,797fe38b-526e-5e9c-b5b7-0afbef0991b8,53.1,69.2,59.7,49.4,56.9,low_transaction_volume|high_churn_probability|declining_revenue,2025-07-27T00:00:00
3322320b-5c8c-5d49-a8db-672c01fcae50,22746863-66c2-5148-b1c3-0e496f314a04,49.9,52.1,43.7,67.4,52.0,inactive_products|competitor_risk|low_transaction_volume,2025-07-26T00:00:00
704befc6-996c-55be-984f-25717d3c7eac,05a4994d-a059-5089-8a6e-4736ef5e21a5,59.6,40.8,40.4,17.0,42.3,inactive_products|product_gap|declining_revenue,2025-07-29T00:00:00
682d972b-9b6a-5abb-bad4-a68097b9c67c,498f951c-6dfe-533c-a120-1beece00a222,44.8,33.2,62.5,86.3,42.1,competitor_risk,2025-08-01T00:00:00
b96d48eb-77f5-5ce0-ae1a-eeedebc1ea85,828f6bc6-59ab-5b55-8670-027079ec2c19,27.4,46.5,18.4,39.2,27.8,competitor_risk|declining_revenue|product_gap,2025-07-30T00:00:00
54285aeb-75d3-5f3b-8fbd-119ab74a1467,8528de39-c67a-5685-841c-0efd36906177,35.8,25.6,37.7,46.8,20.1,competitor_risk|declining_revenue|low_transaction_volume,2025-07-28T00:00:00
8da62e22-03de-5f7a-9b6b-d6f0a76d5d43,6409d22c-88a1-5681-86c8-da655632ac52,48.5,25.9,37.7,69.8,54.0,high_churn_probability|product_gap,2025-08-01T00:00:00
2fa95df4-9590-5a08-bf5f-c682f383e4d6,5e3102a8-ef77-5d8c-b93a-c7fdefaad65d,39.0,15.1,63.8,66.5,33.3,competitor_risk|high_churn_probability,2025-07-29T00:00:00
f5e90465-c84f-5531-9372-b9697180335e,44cb00b0-30e2-5c17-b375-61ac679636ba,72.4,50.0,83.2,77.8,80.4,product_gap|low_transaction_volume|missed_visits,2025-07-29T00:00:00
3b99a442-21a3-5c71-bb78-077e7577e1d8,d4110a62-ffba-5869-9a5f-f35bb8faebaf,43.0,51.8,60.9,68.2,32.0,inactive_products,2025-07-30T00:00:00
52ff0990-90af-5403-bbb9-c74e6bdf0020,7c2a0b5e-3238-5711-b813-f0884d9a77ff,84.8,85.4,99.6,70.6,76.5,product_gap|missed_visits|inactive_products,2025-07-28T00:00:00
a08303ab-7c5c-51e8-a328-6c89c41ff209,13e9865d-d14f-598f-b083-8b877609cc7c,26.3,39.6,21.0,20.5,28.9,high_churn_probability,2025-08-01T00:00:00
19acb48b-2487-583c-934b-bf80298ba5d6,7829c712-e5e1-586e-bd76-b80949808b10,49.0,47.9,46.1,48.6,55.9,missed_visits|product_gap|declining_revenue,2025-07-29T00:00:00
700c2a63-f465-5146-a822-180d31bdd106,249b1448-4b0d-521f-9412-27a70153ee70,23.7,15.8,41.7,18.2,27.3,declining_revenue|high_churn_probability|low_transaction_volume,2025-07-30T00:00:00
bec697b7-4004-56ac-af09-98260def2b3d,f2d269c5-e9d3-5006-b3f0-9cc02e002275,30.1,46.4,9.9,87.9,15.5,high_churn_probability|declining_revenue,2025-08-01T00:00:00
3d610a84-aa31-5779-aa9c-376f7c8a70d2,068724a4-bdd0-5843-88ee-82dfa8eacba1,82.3,73.0,63.7,67.8,69.7,high_churn_probability|missed_visits|competitor_risk,2025-07-31T00:00:00
776034a5-6a9b-58f4-b4f6-0a5a886201ab,84ae3f98-20b5-568e-9fcf-34eda610e05a,24.6,26.6,8.6,69.6,27.9,missed_visits|high_churn_probability,2025-07-31T00:00:00
d572a43d-d3ca-52dc-81d2-3ac195962140,4d771381-b671-5e5c-89b7-d6a2435b77e8,46.1,34.5,27.1,16.6,40.8,product_gap|missed_visits|inactive_products,2025-07-29T00:00:00
3ecdb57e-f57e-5a1b-9fbe-0c7448bb3049,4f599702-ca98-5a51-bf60-69b310c41bfa,15.9,24.9,3.9,57.4,10.0,competitor_risk|product_gap|missed_visits,2025-07-26T00:00:00
98806a88-eb50-5a16-88da-3b95b775de44,2ce7d66a-f6fd-52b4-897b-6844c274ad72,26.9,15.3,37.6,79.0,23.1,low_transaction_volume,2025-07-26T00:00:00
28b23c95-161a-5dd4-8ecb-9af96caf2771,264fc5cd-4200-5b9f-9711-123db4d09d9f,47.5,45.3,49.3,75.0,42.2,product_gap,2025-07-31T00:00:00
c00f0df0-77c4-5bb4-a8dd-c024aae4f72e,b14a7b9e-336c-57df-8501-975f53e6b1cf,45.1,60.0,29.2,57.9,30.5,high_churn_probability,2025-07-25T00:00:00
847994bc-5e95-56b0-b2ff-9c8af4f85a46,bb01dbc7-1d5c-5aab-b528-d05a1dd919b0,47.0,23.5,32.3,22.9,43.9,low_transaction_volume,2025-08-01T00:00:00
f8353bb1-baba-51bb-8a73-605a5dd6f4c3,be28feb3-6829-5960-a771-5f3ce07f36bd,18.4,11.5,41.9,23.7,27.7,competitor_risk,2025-08-01T00:00:00
75443325-475c-53a2-a2f1-d7fc6122535b,b8bc0ade-b0da-5553-9c1c-05034ef5ff4a,24.9,40.6,14.7,52.7,9.1,competitor_risk,2025-07-25T00:00:00
75b829a4-9955-5063-ae30-d5c40f4ece2f,b153dfcc-d513-57a0-a210-75c90128d3f4,77.4,72.9,85.1,63.0,58.7,missed_visits|competitor_risk|high_churn_probability,2025-08-01T00:00:00
1590e884-e7fe-5453-9d5b-76a59efba14c,c4e597c1-b6e3-52cb-8e1f-3a60ec44f067,22.5,40.7,28.6,27.3,13.3,inactive_products|declining_revenue,2025-07-30T00:00:00
81ca0cbd-8a14-5036-bda4-241612c8c193,dcbe95f3-d221-5078-b64c-aae90657e533,78.2,61.0,71.1,82.3,70.2,low_transaction_volume|competitor_risk,2025-07-31T00:00:00
881a07e4-bb82-5919-97e8-6831f79fb75f,55604d5e-28aa-5e9b-b0e6-b70f0999b394,52.8,49.6,31.3,68.6,62.7,product_gap|high_churn_probability|declining_revenue,2025-07-29T00:00:00
44301a8e-8ae3-5b44-b5c4-f3b49e6cba1e,c7759084-02b1-5e64-8253-e161a60c3ab7,43.6,43.8,39.6,22.3,53.4,high_churn_probability|inactive_products|competitor_risk,2025-07-26T00:00:00
85ae2bcc-d5e0-5ce6-8ee3-0148ebc3e4e1,d516f45c-0555-5fb4-bee1-a11644152c15,30.2,6.4,10.7,53.9,12.1,declining_revenue|low_transaction_volume|missed_visits,2025-07-31T00:00:00
3c12a777-bacf-551e-8c1a-a74fb8acd3e3,abf5ce7e-4a34-585e-8499-eaed5429d9c0,69.1,46.4,84.0,31.9,52.0,inactive_products|missed_visits,2025-07-29T00:00:00
2e648c41-4c04-5cab-b7f9-2285e925518e,0c6b1437-9121-5967-a405-52902bf32821,51.4,67.6,35.1,68.3,40.6,inactive_products,2025-07-25T00:00:00
ad80a73b-eb42-567d-ace3-59bb7e3d8d5e,9b0a2038-f54f-5077-8998-c2c8e6d2ad07,18.8,33.6,24.2,58.6,25.8,high_churn_probability|competitor_risk,2025-07-30T00:00:00
e26d107b-6586-59b8-a46b-0997302673a8,f9569bdd-9e7d-5f01-aca2-61d5ecfe9a55,27.7,38.5,36.6,73.1,24.3,declining_revenue|missed_visits,2025-07-26T00:00:00
7c1e9d01-c1e4-5786-8f0a-09576e0554f1,ff2ed324-7a26-5b6b-85e9-88b9f0c9616c,34.1,4.5,34.8,22.4,17.9,missed_visits,2025-07-26T00:00:00
e4d2b283-5ed8-5687-8ae4-090da1242502,ace29b2c-9a3c-55ba-b730-eb51921adb3e,37.7,39.7,31.2,72.2,38.0,low_transaction_volume|high_churn_probability,2025-07-26T00:00:00
b7a907dd-1e6b-5613-9503-834e90388abc,19778533-d703-59de-af73-a4450c4b9423,43.3,62.6,58.2,50.2,31.5,product_gap,2025-07-26T00:00:00
924f1250-16a9-5987-bdf8-27e3c1acff30,a361cc24-04c7-5dd9-a3c2-8f4419960dbb,35.8,37.6,15.2,34.5,38.9,inactive_products|declining_revenue|missed_visits,2025-07-31T00:00:00
9332a0f4-5166-54ea-9b87-83c36909a5f8,c9578173-114a-5c18-a4ae-bd8006b20bf7,75.9,57.9,55.5,56.0,58.4,high_churn_probability,2025-07-28T00:00:00
b6a8288b-9270-5513-add5-4ac7e743e27a,09061ab6-5483-56c6-aaa2-ede27655cf83,37.2,55.3,33.4,50.7,39.1,inactive_products|low_transaction_volume,2025-07-25T00:00:00
4e17c6a5-5b20-562f-8daa-e8b289186f19,1d16ab2c-a09a-5f94-8147-65a46c813cd3,34.9,25.2,40.7,82.9,37.3,high_churn_probability|competitor_risk|low_transaction_volume,2025-07-26T00:00:00
7e83fa7f-3e4e-53dd-a6bd-1edfb4b245e5,271e9dfd-d30b-5c2d-bda3-6676d12df1ab,43.1,47.3,20.2,45.9,28.2,missed_visits|declining_revenue|competitor_risk,2025-07-29T00:00:00
867134e7-6e0c-5c23-aadf-89e0c4d83f3f,866e30aa-4160-5438-be1e-860a5ed4dbf2,22.0,21.6,44.8,43.8,13.4,inactive_products|declining_revenue,2025-07-27T00:00:00
25fa8639-cca7-598b-8346-631819a350cd,1a28ecf5-3845-5e5c-a83a-367fc406fbca,53.8,65.4,71.3,78.6,42.5,high_churn_probability|declining_revenue,2025-07-25T00:00:00
ec681ca2-7305-5c89-9c3d-ecfe44c26a2a,e51a4339-2687-531d-a3e2-a566085efbb3,26.7,34.5,30.2,27.4,15.9,low_transaction_volume,2025-08-01T00:00:00
b7365d40-926c-57c3-9b16-b24f0d24f294,6df02c74-0a9d-5114-b570-ca3bfbe11fef,52.4,40.2,58.2,36.3,43.0,inactive_products|product_gap|low_transaction_volume,2025-08-01T00:00:00
50c04d38-246c-50f4-bcc4-875a654fa17a,3b65322b-cb89-5c2e-92e6-88f12debe93c,29.0,0.4,25.5,25.8,24.9,declining_revenue|product_gap|missed_visits,2025-07-30T00:00:00
0cf0f1da-0d91-50ca-adff-5bba5a04192f,37944f66-d85a-54aa-9646-00427ed3b070,70.3,78.7,57.8,47.7,61.5,low_transaction_volume|declining_revenue,2025-07-27T00:00:00
7a82e8e5-4797-5d33-b718-19e813055fb6,59abda36-0470-5787-ba92-83984b1bc8d2,32.1,42.7,12.6,45.1,37.3,competitor_risk,2025-07-30T00:00:00
0368c320-cd5e-599d-b4da-744c34c7c02b,c95fda60-e74c-5f91-85fc-9f3d4a990f67,20.6,35.9,32.3,18.9,9.1,product_gap|low_transaction_volume|missed_visits,2025-07-30T00:00:00
02661afc-8db8-5d70-a486-7234ccfc47c6,14c6fa13-c1bd-59a9-92fb-3d1ec0dea978,30.8,34.1,53.2,86.8,40.3,missed_visits|low_transaction_volume|declining_revenue,2025-07-31T00:00:00
392fc96e-52c3-58a2-a25e-9915b049449a,e0736f72-3f98-5bff-ba01-8a58f1c0b8a5,31.8,18.1,45.1,80.5,26.9,product_gap|high_churn_probability|declining_revenue,2025-07-26T00:00:00
d11b5291-b7fc-5368-b484-c09552eef40a,b905c365-f86b-5e0a-bea2-7c14bea33ed5,20.3,0.9,7.0,50.0,23.3,inactive_products,2025-07-29T00:00:00
7393c492-4b30-5fc0-8473-9c5353681627,05ab51ed-f003-5289-bd9e-af9a503b5531,17.1,27.3,18.3,33.2,13.2,product_gap|competitor_risk,2025-07-26T00:00:00
e8777c6f-4be2-5a0b-9d72-026b2c3b11e7,3fb91aa2-a34c-52ce-af0c-7d60ea25185f,66.2,61.8,53.7,71.3,72.1,high_churn_probability,2025-07-29T00:00:00
940022c6-dd2b-573d-9230-820aea34b280,e6c8ca77-9637-5d02-bdf5-bef9cbdacddf,60.0,65.3,75.5,66.1,55.1,declining_revenue|product_gap,2025-07-30T00:00:00
d06b04cf-8c31-569f-afdc-42bb0f244c36,990fee4b-799d-57ff-9802-5d21446e3a84,64.7,46.2,46.3,13.1,74.4,high_churn_probability|inactive_products|declining_revenue,2025-07-30T00:00:00
dd7268c7-b80f-5c1f-b652-3c67918ad5b8,d2575666-d842-5fba-9e7b-b26a2594f484,32.1,21.1,33.3,66.0,41.5,declining_revenue|low_transaction_volume|high_churn_probability,2025-07-29T00:00:00
632bf748-e183-5600-b5dc-8912262afe9b,e3e10a9f-b1a4-5603-a96e-9b2afdca93f1,28.4,20.7,6.0,18.8,19.4,low_transaction_volume|competitor_risk,2025-07-27T00:00:00
bc65eb1c-fa8c-585c-ae11-a1371d37bd47,d05d6123-7a3c-52ac-9c68-fa1fd385e75f,43.5,58.2,27.6,10.0,43.3,missed_visits,2025-07-27T00:00:00
3da82f75-d254-5840-9780-491674210d49,70f17f48-acc4-50c5-bd20-0d29e9d8c5c6,84.2,58.9,66.8,85.9,75.1,missed_visits|competitor_risk,2025-07-28T00:00:00
43a41417-d761-5b4c-b9f8-131109dc9ec8,fd067d0c-8fd4-5410-8066-cb1d1995363d,19.5,30.4,5.8,38.8,23.9,low_transaction_volume|high_churn_probability|competitor_risk,2025-07-27T00:00:00
4c90378c-b26f-5c8a-9e92-65e12e18bf96,09df7e8b-c85e-5c27-bf69-3d07dd695adc,24.5,17.1,43.9,20.4,26.8,declining_revenue|competitor_risk,2025-07-31T00:00:00
c342666b-b4f5-5079-a8f0-2e8f4fac4091,9cbc5fcc-accd-5919-8d65-ef69530f9d78,41.2,46.5,62.5,16.0,37.6,inactive_products|declining_revenue|high_churn_probability,2025-07-27T00:00:00
eaf1c07f-42a0-5bbd-89f4-5991f1f056f2,5a440d1a-c729-5814-936e-eb4d31c3cc33,86.0,79.5,67.0,20.2,78.6,inactive_products|declining_revenue,2025-07-28T00:00:00
5994d289-e51d-50bc-bbe0-3d83f3b41a01,b8fd51fa-c886-5d3b-a84b-818d7abc44dd,50.7,52.2,31.5,44.9,45.1,missed_visits|inactive_products|product_gap,2025-08-01T00:00:00
80b24028-c0b8-5bfc-a1cf-00b85aee7046,a7ea437b-27e5-5be1-9b9c-210a5746e9d4,21.7,12.1,44.6,14.9,30.9,high_churn_probability|declining_revenue,2025-07-29T00:00:00
8a803dc1-4fc0-5bef-8c54-d5ffa224badd,d25fbda9-6849-5cd9-9830-5e63aae77bb1,78.5,75.1,77.4,16.0,71.7,product_gap|high_churn_probability,2025-07-26T00:00:00
b80211a3-fd54-52e7-ba79-3cda889c4bac,807a43a9-ece0-5e10-9ebc-cc0a150d7928,56.9,40.4,41.1,22.8,43.4,product_gap|competitor_risk,2025-08-01T00:00:00
77e82ba2-84db-54d1-be82-6d68d3205153,c0432633-3ed4-5a76-8ac4-6bbf2c84362e,50.2,33.1,67.8,33.7,38.2,product_gap|competitor_risk|high_churn_probability,2025-07-31T00:00:00
3f1f1da2-05c7-5193-8cef-f6d66763a27f,c2d2722b-2c85-5252-99d7-1c2718256d74,21.8,10.0,1.8,21.9,28.4,competitor_risk,2025-07-30T00:00:00
9dbc393a-5c5e-5a78-87b1-3417be31e959,1e75c99a-f5b4-5f5c-98dc-682b646a8bec,85.4,99.1,99.6,26.8,68.9,high_churn_probability,2025-07-27T00:00:00
4fc91d83-10fa-58e6-ab31-078a99565872,86bd3fa3-7366-5f97-a4e2-403c1d002ac3,40.3,57.6,59.5,31.1,24.3,missed_visits|low_transaction_volume,2025-07-28T00:00:00
5102f40e-1be7-5866-8d74-78323e14d85a,1a2cc6bd-3f5c-5b1d-bf24-5f67f32471d9,28.0,39.2,44.2,27.5,36.9,high_churn_probability,2025-07-30T00:00:00
c6587e54-ef1f-5a14-bbed-a819ab5ed648,484ba53a-36fd-5a3a-b59e-47356ae6712a,47.7,50.5,66.1,85.1,45.2,competitor_risk,2025-07-26T00:00:00
b5507c70-fbd0-5b2b-b5a9-23ce1f74e4d0,10e84674-d1d3-5583-8db7-b3a495a4c3c0,52.8,54.5,55.4,75.3,39.4,inactive_products|high_churn_probability,2025-07-28T00:00:00
c0c2c137-8e07-50f3-8bfa-c5d65545ad30,c81d4867-79db-551f-98a1-4f7363565723,65.1,57.4,76.6,44.7,49.5,inactive_products|product_gap|declining_revenue,2025-07-25T00:00:00
bd17151b-954f-5d63-9178-45fc5cc665d4,8f90220a-79b9-5c81-afee-4203687c653b,18.7,7.2,37.7,25.1,14.1,product_gap,2025-07-30T00:00:00
f967ec22-2626-53ed-865a-99ead781fabe,5ec11051-213d-5a94-8bcc-56917ec357ad,76.2,54.3,59.9,41.5,74.4,missed_visits,2025-07-31T00:00:00
9b8f7ac1-1949-543a-859d-88dc768464ad,8721fe4c-9abb-5bbc-9308-634bc16bf8ef,20.7,37.0,44.4,18.0,16.5,declining_revenue|product_gap,2025-08-01T00:00:00
ff2d5125-3496-5eab-af8b-b9ff72209d33,e8d5f432-ef73-56b9-8a4a-ae65b1fd35bc,58.1,33.6,33.8,76.4,66.1,product_gap|low_transaction_volume,2025-07-30T00:00:00
2ccdb6db-5e80-5851-8fff-9f08ceaae6af,82824dbc-6208-5264-a375-813636473ac9,24.9,6.4,31.3,11.1,33.9,missed_visits,2025-07-31T00:00:00
e9bcb412-a8e3-5a18-bdac-f5c52db29adf,0ca10268-9c2f-5640-a7e2-d77c2f3c0c04,73.6,47.8,55.5,70.8,80.3,inactive_products|high_churn_probability,2025-07-30T00:00:00
d1d89145-d523-5f4f-9c37-9cfe6f6e0a54,7ecce1e2-8662-561b-890f-c60db099bd1c,67.7,40.5,77.3,60.2,51.4,declining_revenue|inactive_products,2025-08-01T00:00:00
7b2f76bb-4b69-550e-87b8-b45e1ff38469,c88b8f22-575e-5684-b991-cad56d0f1297,19.1,34.7,18.3,10.1,6.5,low_transaction_volume|competitor_risk,2025-07-29T00:00:00
89b0687a-15ec-5244-871a-e66117684010,03729a66-4f85-5ce7-a0a2-64b80dfb94f7,32.1,34.9,18.4,80.3,23.6,missed_visits,2025-07-31T00:00:00
ab6feb25-fa9e-5a41-b90a-a1a1b3aae141,32e6d130-f7e0-54cd-bba3-6c9d8057d4e0,54.8,29.8,77.5,38.6,53.2,declining_revenue,2025-07-31T00:00:00
74b3e914-6b84-5ace-8772-9b9ff67448bf,54cbec8e-341d-5340-a28a-4ec2fd641fc9,29.4,29.9,13.3,52.4,27.4,low_transaction_volume,2025-07-26T00:00:00
b77eb2dd-3b0a-5f3b-8cbb-6d9dea9b409b,f7b60c5f-ce0c-535a-a0d9-8bbdf0533618,21.0,33.5,16.0,18.3,28.5,high_churn_probability|missed_visits|competitor_risk,2025-07-27T00:00:00
39da33a7-9011-57d9-983c-df126afdb8a1,4308f9f4-3182-50aa-9c4c-442d47740e8e,98.7,95.7,99.4,72.2,81.8,inactive_products|low_transaction_volume|high_churn_probability,2025-07-30T00:00:00
3715398f-c500-5913-9f55-d4f11841a524,fa8caf74-67cd-507f-bc26-bf8b675608da,30.6,6.3,27.0,68.1,15.0,inactive_products|product_gap|low_transaction_volume,2025-07-27T00:00:00
9160359e-418e-52d3-8331-1708346b1a30,c7774a9e-3d23-5304-bfb2-a925014ade85,54.8,44.0,45.8,43.9,55.6,inactive_products,2025-07-26T00:00:00
9a876957-d137-547d-9dd6-ab9798be51a5,70e12496-4561-5fb7-874f-cf8dfa3ae5d5,39.1,28.2,41.5,53.1,33.8,missed_visits|declining_revenue|high_churn_probability,2025-07-29T00:00:00
10718f02-bdb8-5057-803a-63460d630bdd,75debe98-25c1-5fce-ad33-a909ca61f313,69.6,68.5,79.3,69.9,70.7,high_churn_probability|product_gap|competitor_risk,2025-07-29T00:00:00
642fcf0a-3e9d-5b3c-92ea-fd3149f1140d,1e9ae40c-4117-5099-907f-bf75e9340bbd,69.0,39.9,72.0,86.6,76.7,inactive_products,2025-08-01T00:00:00
68e86a70-0007-5450-9741-316c2b8b9994,f738a129-e9dc-528e-8079-d88ddb5549c4,51.5,36.2,33.7,78.3,60.6,inactive_products|declining_revenue,2025-07-26T00:00:00
771c6023-dfbf-598a-8991-02260a2cb2fd,19d5fa88-6515-5d16-bece-b2b2ed72bbef,24.7,33.4,5.8,65.7,9.0,low_transaction_volume,2025-08-01T00:00:00
f00228ac-49ca-57ba-9ba3-9111ec77db16,7ff524d8-f97b-564e-a82e-6b568436f86f,60.9,66.0,69.0,15.9,66.0,missed_visits|low_transaction_volume,2025-07-30T00:00:00
d1756f90-7f38-58ea-96e2-ba116dc065ae,26edc5ba-88d5-5f4f-a42c-2f38746c506d,80.6,62.7,56.2,76.5,73.1,declining_revenue|low_transaction_volume,2025-07-30T00:00:00
3cf09c6f-968b-505f-a9cd-f6c9b01da11e,7bf21432-fb64-5ce6-95f7-d3584480443e,33.8,30.2,56.2,47.6,35.5,high_churn_probability,2025-07-25T00:00:00
e4f8ef90-84d8-564e-a5e8-60f606f102cb,9ac93982-cbd7-5a53-aab8-947fc303d277,46.3,24.1,65.3,12.6,48.8,low_transaction_volume|missed_visits|inactive_products,2025-07-30T00:00:00
37d3cdb3-c758-530d-b1b2-bd24dfb204e1,2b2a2f4f-fc8a-5b77-88e8-8adc84a14849,80.2,77.8,92.4,83.5,75.3,high_churn_probability|product_gap,2025-07-29T00:00:00
5069e8f2-a3b5-59ac-8412-40fd844ee2ab,2b2b8257-7f77-5d25-ab57-d18db979fe94,31.9,50.6,33.0,88.2,15.7,missed_visits,2025-07-29T00:00:00
d743f606-4f99-5f56-b20c-3c219d546bf5,e71484bf-0134-5d62-abd3-b0d45ff823cc,31.0,20.6,47.1,88.1,29.2,declining_revenue,2025-07-31T00:00:00
a182f49e-6557-52b7-b511-38c11b5a20fd,acab315c-d4b4-503f-a215-ac18a89d7df5,96.3,88.3,82.9,40.4,77.6,product_gap|missed_visits,2025-07-27T00:00:00
66a29407-404d-5d31-a2d4-1ced2ee990b9,57d55dad-a616-5ec5-9b98-d7f440daa916,40.9,16.3,19.8,58.3,46.3,missed_visits,2025-08-01T00:00:00
b90bcb12-f002-5b18-9679-1094b92be6b4,5f1cf3c7-3563-5603-90b6-2a7abad6594d,24.6,4.7,10.5,10.9,31.9,competitor_risk,2025-07-29T00:00:00
d49ee4d5-2feb-5635-8863-8f2eb4bbda20,44822024-67e2-5ccc-aa07-5429953f362a,37.1,11.3,40.6,13.6,46.7,low_transaction_volume|declining_revenue|missed_visits,2025-07-25T00:00:00
fe375457-8835-51d7-845a-cadf58116b02,c71b76d5-d661-5b5a-8076-27b96aaa95b0,61.1,31.6,54.0,32.6,53.1,low_transaction_volume|missed_visits,2025-07-29T00:00:00
76cfb3c5-ca3d-521e-a595-2a99ac93d1c0,753de5ea-fbb2-5267-b6c9-2108c456901d,27.6,46.3,37.7,17.8,19.8,high_churn_probability|missed_visits,2025-07-31T00:00:00
a9becb08-9f8a-5927-9137-9e71703e0ae6,f20b59b4-8074-505b-8765-123df9d62099,55.1,54.4,49.2,56.9,60.6,low_transaction_volume,2025-07-28T00:00:00
096ad000-3f81-5b2e-b0a7-52ddce5c657c,48dc9e98-c4cb-5aff-8e99-621a516a8091,44.8,62.5,31.4,27.3,45.3,product_gap|low_transaction_volume|high_churn_probability,2025-07-30T00:00:00
3dcc7e39-c8f6-5132-806d-a3b2347806bc,2d5ec651-590e-5d72-8d3a-eb69cffb940a,45.8,41.6,57.2,62.1,53.7,competitor_risk,2025-07-27T00:00:00
da71fea1-66a6-5878-9686-ff1b46cd0351,fc7a443a-1297-5090-bfed-6c8bdf0de11e,32.9,17.4,39.1,85.2,14.1,missed_visits,2025-07-26T00:00:00
586d8d21-02bd-57de-9438-49ffe54d443f,404af27b-67ac-5e84-a776-383c2bfffbe1,66.0,64.3,90.7,17.8,46.4,competitor_risk|low_transaction_volume|declining_revenue,2025-07-28T00:00:00
778315fc-7824-58f6-9c31-f9bf05055266,59796915-dc07-5f60-a803-aaace8adee1a,36.9,11.6,27.6,84.7,21.7,product_gap,2025-07-28T00:00:00
b70fd092-35d8-5074-80f5-7631c69ce360,5529a9fd-18ab-55bf-8f28-66b8a727dfef,38.1,17.0,51.7,30.6,32.3,low_transaction_volume|inactive_products,2025-07-28T00:00:00
b9c0ede6-1e7c-55b2-9cd4-a0d9db591d96,c7be72f7-dff5-5026-a07f-404e019b0465,62.9,79.9,86.5,49.1,53.8,high_churn_probability|declining_revenue,2025-07-28T00:00:00
6ccde267-46cd-5647-9aa7-34b45a89f5c8,7d8fca79-7c9f-5576-8887-3923fb333107,70.0,58.4,87.3,86.2,61.2,high_churn_probability|declining_revenue|product_gap,2025-07-26T00:00:00
dfdadfc3-7b70-52f0-96d2-0c144e81efb3,00d8096a-aada-5b64-b477-f912ef968508,35.2,36.3,42.4,69.3,22.6,high_churn_probability|low_transaction_volume,2025-08-01T00:00:00
8b6a198d-fcef-53ac-989d-5d408c6697f0,9111e0ac-13aa-52e8-ad18-a73f0194307e,63.9,52.7,67.4,78.3,50.6,missed_visits,2025-07-25T00:00:00
5fc3b335-80d8-58fb-938b-d34fbebd484e,68950370-eb43-5ce9-86dd-1f9acd1f8889,41.8,43.9,61.8,47.2,24.3,product_gap|inactive_products,2025-07-31T00:00:00
fb3ec787-3f15-5717-aa41-3c532921db81,9b5dab23-addb-53ca-bd0f-3f8e81902af4,82.9,62.3,71.8,35.4,92.8,inactive_products|product_gap,2025-07-25T00:00:00
