id,outlet_name,merchant_id,area_id,address,city,province,latitude,longitude,outlet_type,status,onboarding_date
0a909a8c-a930-5b1c-b4ba-b557d1c09ba6,Jose's Sari-Sari,dffb1e59-bc75-5211-a272-a567d5528303,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"922 Barangay Road, Brgy. Poblacion",Bacolod,Negros Occidental,10.308471,123.950019,tier2_suburban,active,2025-09-19
5c673601-1bdd-5b0a-92c8-2fe43124c690,Ana Lending,5a11704d-b298-5ca4-833c-9cd92603c306,be3107b0-7566-55ce-95b2-c6139ff216c6,"888 Provincial Road, Brgy. Santo Niño",Zamboanga City,Zamboanga del Sur,7.320856,125.439807,tier1_urban,churned,2025-11-08
1266d63c-a77a-50ae-95b3-aac6f8c10618,Luz Lending,83923bb0-d6ae-5c73-8abd-4d622a375901,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"849 Katipunan Ave, Brgy. Kamuning",Antipolo,Rizal,15.142621,120.673228,tier2_suburban,at_risk,2026-02-18
7ac47676-570e-565e-bbc6-3815d0dd5ca3,Rolando's Sari-Sari,3fe338bb-039f-5f45-9517-ad4afe158e4f,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"385 Fuente Osmena, Brgy. Poblacion",Caloocan,Metro Manila,14.640088,121.076025,tier1_urban,active,2026-08-09
69ea8f42-fdcb-59e8-a9cb-4d1d6d757245,Tindahan ni Teresa,f5e6a8c9-581d-5dac-8976-6054bc3169b7,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"768 Aurora Blvd, Brgy. Bagong Silang",Navotas,Metro Manila,14.586409,120.997609,tier3_rural,active,2024-11-17
dfbdc0b9-f8d6-5c14-b6db-1e6552ad0a26,Tindahan ni Erlinda,a2c39090-0923-54e4-929e-a1aaf602cd8c,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"96 Fuente Osmena, Brgy. Bagong Silang",Tacloban,Leyte,10.880085,123.959136,tier2_suburban,active,2025-08-19
8b1980a6-c1b2-58e0-97e6-08b23186f905,Aling Lorna's Store,ac65066d-b102-5a78-8155-6bbf2b5e503d,be3107b0-7566-55ce-95b2-c6139ff216c6,"845 Marcos Highway, Brgy. Pinyahan",General Santos,South Cotabato,7.061122,125.648503,tier2_suburban,inactive,2026-06-20
fed7793f-6c46-5130-9b9b-36a3e41cc742,Mang Josefina's Tindahan,a1f8e0eb-cff7-5623-834b-257244fe5257,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"134 Gov. Drive, Brgy. Pinyahan",Santa Rosa,Laguna,15.351813,120.768246,tier1_urban,active,2025-02-10
1e927583-a58b-5d98-bb4e-df68360b0638,Mang Luz's Tindahan,fb7f081f-7244-5b10-bf96-5a5c71d91821,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"642 Fuente Osmena, Brgy. San Antonio",Manila,Metro Manila,14.487271,121.07153,tier2_suburban,active,2026-02-20
46c6f660-27d0-500e-8750-b3373842e961,Danilo Pharmacy,69b4489e-792d-59fd-b4c9-c9775fd73864,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"982 Colon Street, Brgy. San Jose",Las Piñas,Metro Manila,14.748708,121.081881,tier2_suburban,active,2024-11-22
2569b207-63d9-5d61-acdf-5e2b83e894da,Juan's Sari-Sari,f81d73e4-32ea-5026-8d02-a27d7c2787d2,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"96 Provincial Road, Brgy. Bagong Silang",Lapu-Lapu,Cebu,10.400311,123.874369,tier1_urban,active,2026-05-26
91e43375-fb3f-5dea-84fc-3b6cd033a3ba,Mang Eduardo's Tindahan,3653b042-f5c7-53ca-a026-e836fad54ed0,be3107b0-7566-55ce-95b2-c6139ff216c6,"641 España Blvd, Brgy. San Jose",General Santos,South Cotabato,7.157539,125.42736,tier1_urban,active,2025-11-09
ed7871c4-9c27-53a6-8539-c9795a6740a3,Rosa Internet Cafe,02a1acee-c924-5a6b-9521-8270ced89683,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"489 Mabini Street, Brgy. Santo Niño",Meycauayan,Bulacan,15.215576,120.655833,tier2_suburban,active,2024-09-01
0119dc39-1092-5316-b82f-ff32891806f1,Mang Miguel's Tindahan,f7474550-32b5-5dc3-be01-34569def7da5,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"713 Taft Avenue, Brgy. Poblacion",Quezon City,Metro Manila,14.746446,120.984463,tier1_urban,active,2024-10-11
c7de05bb-4ed5-5a9e-b218-b343f9d73166,Mang Ernesto's Tindahan,a3113e3c-2807-5aec-9a02-d36874f9477e,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"235 Osmena Blvd, Brgy. Poblacion",Las Piñas,Metro Manila,14.669229,120.920485,tier2_suburban,active,2026-06-09
24f6205d-af78-55c4-9ac6-42db10b9b00f,Rosa's Sari-Sari,2902b5fe-d092-5530-b814-55ae34b57d27,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"141 Osmena Blvd, Brgy. Santo Niño",Lapu-Lapu,Cebu,10.713261,123.935427,tier1_urban,inactive,2025-05-07
9b091607-c2e8-537a-9942-74c84048a742,Elena Padala Center,25adc787-7cb0-50e0-a658-3a36e4835182,be3107b0-7566-55ce-95b2-c6139ff216c6,"625 Provincial Road, Brgy. Santo Niño",Davao City,Davao del Sur,7.16406,125.61673,tier1_urban,active,2025-12-05
e56bfd8a-5487-5264-b893-a501b67260ca,Ernesto Pharmacy,69b736df-8bf2-5947-ab1c-49c40a9798e5,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"704 Fuente Osmena, Brgy. San Jose",Santa Rosa,Laguna,14.860682,120.53014,tier1_urban,at_risk,2025-10-06
2e0dbc5a-145a-5f98-95d6-887c0928278d,Maria Remittance,0b872d85-1be9-53bb-88d5-11bbdbaf3796,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"360 Colon Street, Brgy. Bagong Silang",Caloocan,Metro Manila,14.687323,120.949557,tier1_urban,active,2025-09-05
1b89a724-452d-5f73-907e-6d06e9c5e1df,Rosario's Sari-Sari,34fd9ecb-cb3a-5d47-add4-306649dcd322,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"616 National Highway, Brgy. Bambang",Navotas,Metro Manila,14.535476,121.088256,tier1_urban,at_risk,2025-06-24
1d4055cc-6c61-53ba-befa-1faccdf53807,Tindahan ni Erlinda,647b9e89-e7e7-57bf-ae92-dc6a4d54a8ad,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"211 MacArthur Highway, Brgy. Bambang",Lapu-Lapu,Cebu,10.607618,123.949569,tier2_suburban,at_risk,2024-09-01
6bf333db-329e-5379-8a87-612548e94afa,Ana Express,72f6a3f6-f1ed-5550-81b4-f25ab9ed254a,be3107b0-7566-55ce-95b2-c6139ff216c6,"803 Katipunan Ave, Brgy. Pinyahan",Davao City,Davao del Sur,7.131531,125.472325,tier3_rural,active,2025-05-07
e069ddab-39fc-5820-b62a-2e0c144713e9,Ramon's Sari-Sari,7dda4f32-3a8c-578a-a12a-f8596633a843,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"911 Rizal Street, Brgy. Bagong Silang",Dasmariñas,Cavite,15.453747,120.539595,tier3_rural,active,2026-06-28
f08a11c8-f9c0-5650-a8c7-d51d9e7f9892,Corazon Padala Center - Mandaluyong,26bf2e04-2900-5c51-a63e-fbcc95d4a9c6,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"560 Barangay Road, Brgy. Santo Niño",Mandaluyong,Metro Manila,14.678818,121.090891,tier1_urban,active,2026-08-28
8a91073c-f678-5bb2-8e9b-1cd31b741b64,Jose Pawnshop - Navotas,a908fe70-98bb-5f1e-8e6a-13439d886521,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"70 Rizal Street, Brgy. San Isidro",Navotas,Metro Manila,14.514723,121.084516,tier2_suburban,active,2025-10-20
aef13d93-2926-5d27-82cc-91eb397e1d5d,Mang Antonio's Tindahan - Lapu-Lapu,676de22a-98af-5829-bf98-7fa524711054,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"644 Purok 1 Street, Brgy. Ugong",Lapu-Lapu,Cebu,10.813688,123.884715,tier2_suburban,active,2025-01-04
719962a7-20db-5986-ae72-a3679ddc032c,Ramon Express - Cagayan de Oro,0dfdd4f4-02e5-5a55-8a9b-891b9a5b9ba3,be3107b0-7566-55ce-95b2-c6139ff216c6,"285 Mabini Street, Brgy. San Isidro",Cagayan de Oro,Misamis Oriental,6.947413,125.676277,tier1_urban,inactive,2026-04-05
dad30c15-97b8-5018-ad17-b718b6e41811,Antonio Drug Store - Antipolo,ab2655b1-724a-5e5b-8fc3-9d2222c45d3e,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"401 Gov. Drive, Brgy. Poblacion",Antipolo,Rizal,15.017119,120.631246,tier1_urban,active,2026-05-30
94f7c637-bf95-5080-befe-fdcf3748a0dc,Tindahan ni Fernando - Pasig,441546cc-0f25-5a0b-9229-6143b9ae4678,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"89 Colon Street, Brgy. Poblacion",Pasig,Metro Manila,14.586012,121.021766,tier2_suburban,at_risk,2026-06-11
3c93a092-47e6-5c14-bdba-7ccdd461340c,Ana Padala Center - San Juan,69982d29-2f92-54dd-8b42-4b6821813122,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"674 Commonwealth Ave, Brgy. Poblacion",San Juan,Metro Manila,14.453799,120.927442,tier1_urban,active,2025-10-23
40f0390b-96f3-537f-a920-2eed11fbbe5b,Fe's Mini Mart - Iloilo City,35625f7c-5f63-5460-8f53-0327ef02828f,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"976 Roxas Blvd, Brgy. Ugong",Iloilo City,Iloilo,10.613778,123.964501,tier2_suburban,active,2025-05-07
0c74ae9b-9c3d-5ddd-9423-286f953e88fc,Mang Teresa's Tindahan - Zamboanga City,e64f1b78-7229-5fe9-af27-3afde2f65983,be3107b0-7566-55ce-95b2-c6139ff216c6,"130 Aurora Blvd, Brgy. Poblacion",Zamboanga City,Zamboanga del Sur,7.362858,125.408807,tier2_suburban,active,2025-06-18
6ba72381-ad6d-5ae2-a069-716db6b02ba9,Ricardo Pharmacy - Dasmariñas,daebb761-d794-577f-9fe5-825a32f9b87b,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"66 Aurora Blvd, Brgy. Bambang",Dasmariñas,Cavite,15.239273,120.648844,tier3_rural,active,2026-07-23
9d0fe198-1bbb-51a7-894e-8ea74978b154,Ramon's Sari-Sari - Quezon City,6b0694da-04d6-558f-b0eb-84888914018d,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"512 Gov. Drive, Brgy. Santo Niño",Quezon City,Metro Manila,14.560306,120.951023,tier1_urban,inactive,2025-02-07
88c4d406-580a-520e-93d1-a9491ae16323,Ernesto Remittance - San Juan,c8bde638-0339-5c07-874c-a95b2af691af,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"741 Quezon Avenue, Brgy. San Jose",San Juan,Metro Manila,14.672234,120.900514,tier1_urban,active,2024-10-27
221f7ff2-5f5e-5f69-8a56-904dece85bcb,Nelia's Mini Mart - Cebu City,0823e6b2-0533-5be8-a4bb-af369ba421e5,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"484 Roxas Blvd, Brgy. Kamuning",Cebu City,Cebu,10.936181,123.835792,tier1_urban,inactive,2025-09-17
8e7a61aa-daf6-5080-a843-f322705c0fce,Aling Fernando's Store - General Santos,1ebd2a93-70cd-5e1d-bbb3-34ddc32f27e1,be3107b0-7566-55ce-95b2-c6139ff216c6,"230 Taft Avenue, Brgy. San Jose",General Santos,South Cotabato,7.149754,125.616086,tier2_suburban,active,2024-10-17
86d8d01d-703e-5df7-8e24-18111f59177a,Tindahan ni Rosario - Santa Rosa,712ffd3d-3fff-51cc-a23f-448d39b6b496,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"382 Quezon Avenue, Brgy. Ugong",Santa Rosa,Laguna,15.271328,120.515802,tier1_urban,inactive,2025-01-12
f1aca4b1-7e3d-57d1-9a9d-43efa13d8c8a,Tindahan ni Lorna - Quezon City,c8dc6a3d-79eb-5b47-8a0e-9f7f53a90094,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"977 Osmena Blvd, Brgy. Poblacion",Quezon City,Metro Manila,14.713097,121.073206,tier2_suburban,active,2025-03-10
431d42db-74a5-53d0-8a57-68d40a8244d9,Corazon Padala Center - Las Piñas,ff19d265-6d5c-5533-b00d-20442de9f58d,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"567 Fuente Osmena, Brgy. San Antonio",Las Piñas,Metro Manila,14.560676,120.958319,tier2_suburban,churned,2025-11-16
72394c70-a521-5f56-9ce4-31ca745e4ca2,Mang Corazon's Tindahan - Bacolod,619fe364-9174-5b42-afbb-1da57fee2265,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"249 Fuente Osmena, Brgy. Bagong Silang",Bacolod,Negros Occidental,10.673353,123.898672,tier1_urban,churned,2025-03-16
ddc63cec-f08f-5452-ae9b-e788dec170e9,Mang Nelia's Tindahan - Cagayan de Oro,8efebfca-5f24-542a-84ac-0eeb74fbcf60,be3107b0-7566-55ce-95b2-c6139ff216c6,"155 Rizal Street, Brgy. Kamuning",Cagayan de Oro,Misamis Oriental,6.914346,125.562464,tier1_urban,active,2025-11-08
19a1cb62-c438-5b8a-835b-381d558aa640,Ricardo's Sari-Sari - Angeles,bf7b72a3-0007-56d3-aa57-fa8a5a15f1a0,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"778 Barangay Road, Brgy. Kamuning",Angeles,Pampanga,15.394304,120.718165,tier1_urban,active,2025-09-02
c50ebb3c-5029-50fa-9889-bf2ace164e85,Nelia Padala Center - Pasig,d1897cc1-395a-5ed0-bf25-a6555e7e6a98,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"430 J.P. Laurel Ave, Brgy. San Antonio",Pasig,Metro Manila,14.741768,120.928475,tier2_suburban,active,2025-09-10
1e441a01-31ff-5104-af05-d712744abbb8,Ricardo Pawnshop - Las Piñas,94e933d5-3caf-5ecf-9dd4-6ffea84bb0b4,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"944 Katipunan Ave, Brgy. Ugong",Las Piñas,Metro Manila,14.573917,121.079116,tier2_suburban,churned,2025-11-01
2120de3b-6e89-5446-b10d-84783bca78f8,Carmen Express - Cebu City,e205c222-e396-553f-b26a-47984778b60c,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"595 Quezon Avenue, Brgy. Ugong",Cebu City,Cebu,10.306811,123.963993,tier1_urban,at_risk,2025-11-29
e6deb5a2-207b-5e2c-b132-d7d06f52b35a,Aling Teresa's Store - Davao City,949dca79-71bc-590d-be25-60894849b55b,be3107b0-7566-55ce-95b2-c6139ff216c6,"446 Barangay Road, Brgy. Santo Niño",Davao City,Davao del Sur,7.042063,125.478297,tier2_suburban,active,2026-07-04
da0cb885-df95-54a9-907a-b809b1ee7b74,Ernesto's Sari-Sari - Antipolo,66b2e8cb-dc6e-50e7-9b65-5856e207e61d,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"326 Fuente Osmena, Brgy. San Isidro",Antipolo,Rizal,14.963528,120.783066,tier1_urban,churned,2025-04-29
aea226c0-7f74-52fc-aa22-1c3146edcf33,Fernando Drug Store - Manila,2caec3f9-91ae-57aa-9eb7-c390813e17c6,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"160 Quezon Avenue, Brgy. Santo Niño",Manila,Metro Manila,14.58487,120.962807,tier1_urban,inactive,2025-07-23
26642037-fe53-501b-99f5-0c21fae5336e,Tindahan ni Antonio - Marikina,f468fc78-5dbd-5c1a-9eb6-da774f7eb9d8,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"988 Marcos Highway, Brgy. Pinyahan",Marikina,Metro Manila,14.542492,120.953002,tier1_urban,active,2026-06-15
d284eae1-3b58-55e9-aa20-71dc036e9515,Nelia Drug Store - Mandaue,f21eb0bf-c2ee-55a1-bfb4-557f1367a9b4,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"827 Barangay Road, Brgy. San Isidro",Mandaue,Cebu,10.861109,123.939376,tier1_urban,active,2025-12-12
68fe2048-5e72-5f5d-8554-968c7e45fc11,Luz Lending - Zamboanga City,39c7c185-225a-5941-9070-f37736a679b2,be3107b0-7566-55ce-95b2-c6139ff216c6,"152 Mabini Street, Brgy. San Jose",Zamboanga City,Zamboanga del Sur,7.48104,125.518873,tier1_urban,at_risk,2025-12-25
2a97756f-49d6-58f9-be6f-82181c42fed7,Lorna Mini Stop - Malolos,be08dfe3-f201-573d-99e9-1eb6a8daa93e,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"267 Commonwealth Ave, Brgy. San Antonio",Malolos,Bulacan,15.466468,120.75638,tier3_rural,churned,2024-10-20
9ff9d504-c856-5bd7-a518-581b72844101,Pedro's Sari-Sari - Pasig,742be74a-689a-5579-a5b8-ff2c0f42881a,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"97 Fuente Osmena, Brgy. Poblacion",Pasig,Metro Manila,14.691169,120.927959,tier1_urban,active,2025-02-14
22cc08e1-5eef-548c-8831-f5523bacf5da,Tindahan ni Jose - Malabon,63488871-4c35-59dc-8d07-812463b1c1dd,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"800 Katipunan Ave, Brgy. Santo Niño",Malabon,Metro Manila,14.50944,120.980116,tier1_urban,inactive,2025-04-09
0542378b-c101-5b65-9cc3-78e0505cd512,Fe Express - Bacolod,3806a900-4e31-58b5-b75d-e49f91428dc7,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"266 Mabini Street, Brgy. San Antonio",Bacolod,Negros Occidental,10.997729,123.83955,tier2_suburban,active,2025-09-30
0de5a8ae-8c43-51a3-8772-fd029e6163f4,Aling Luz's Store - Davao City,297f566b-23d0-5127-aeee-470a1fc16520,be3107b0-7566-55ce-95b2-c6139ff216c6,"927 Taft Avenue, Brgy. Poblacion",Davao City,Davao del Sur,6.925618,125.538298,tier1_urban,inactive,2025-11-10
1aff3b3e-90df-587f-b433-fedbb05181dc,Jose Express - Bacoor,ce84180c-18f6-552e-a086-edef79130cea,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"842 Osmena Blvd, Brgy. Pinyahan",Bacoor,Cavite,14.820638,120.704964,tier1_urban,active,2024-10-26
eeb546d4-9cc3-5314-a3cf-9fb014d96b68,Ana Padala Center - Pasig,929f7992-9ad5-5bba-a86d-cdd127a38be6,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"931 Commonwealth Ave, Brgy. San Isidro",Pasig,Metro Manila,14.533956,121.076685,tier1_urban,at_risk,2024-11-16
a33ea889-160a-53fc-b474-ba1b677701a5,Botica ni Rolando - Navotas,cc54275e-ed1d-57ae-87ac-bd3f33a0d37a,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"632 Katipunan Ave, Brgy. San Isidro",Navotas,Metro Manila,14.599667,121.076556,tier2_suburban,active,2024-10-10
f2938a3e-e2e7-5b26-8a84-d1c3e60f941b,Ricardo Lending - Cebu City,12a3494f-10cd-5510-9bd2-7f6d059cbbd2,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"287 Osmena Blvd, Brgy. Santo Niño",Cebu City,Cebu,10.535388,123.928531,tier3_rural,active,2026-06-03
6a5f1922-ebb4-59d7-99fe-b30c0bf7ecce,Mang Teresa's Tindahan - Davao City,82ead168-b511-5518-ae41-2290ab90c234,be3107b0-7566-55ce-95b2-c6139ff216c6,"392 Purok 1 Street, Brgy. Bagong Silang",Davao City,Davao del Sur,7.187811,125.634431,tier2_suburban,inactive,2024-11-05
6511e734-1feb-59af-a892-a87374f34ebb,Mang Miguel's Tindahan - Dasmariñas,00441661-47f2-50c6-8456-3e104c713caf,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"330 Osmena Blvd, Brgy. San Isidro",Dasmariñas,Cavite,14.925871,120.595663,tier1_urban,active,2025-02-11
04fb4d72-367a-58c1-8195-60a6507914d3,Ernesto's Sari-Sari - Taguig,da71cb0e-ef38-5d8f-b284-f7e94f1c262f,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"60 J.P. Laurel Ave, Brgy. Ugong",Taguig,Metro Manila,14.55723,121.016798,tier1_urban,active,2026-04-18
0c5a8d1c-ccf3-5d8e-ae35-290e69f09907,Tindahan ni Nelia - Las Piñas,ea89d7f7-9635-539a-bd2a-a684d0bc3dea,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"254 Barangay Road, Brgy. San Jose",Las Piñas,Metro Manila,14.529958,121.063257,tier1_urban,churned,2025-06-15
70dcb470-1f3b-5ff1-9218-2691192ca6e9,Maria's Sari-Sari - Mandaue,5ed04869-63d3-5157-add4-2b50eed27681,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"590 Osmena Blvd, Brgy. Bagong Silang",Mandaue,Cebu,10.948165,123.998308,tier1_urban,active,2025-11-15
23bbfd8f-47b3-5b12-baf0-55d2adae6a4d,Botica ni Josefina - Cagayan de Oro,1970cb46-f424-5f19-bbe3-54410bbf3c70,be3107b0-7566-55ce-95b2-c6139ff216c6,"607 Taft Avenue, Brgy. Bagong Silang",Cagayan de Oro,Misamis Oriental,7.448388,125.408462,tier2_suburban,inactive,2025-07-20
6d99347d-0056-57a2-b40b-1c138af83419,Maria Convenience - Santa Rosa,3926930c-52e1-5eb9-b18f-425016f8b07c,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"146 Gov. Drive, Brgy. San Jose",Santa Rosa,Laguna,15.385688,120.74312,tier2_suburban,inactive,2026-08-28
98a31b9f-9ad9-5616-9b27-939d6a0c34cb,Erlinda Mini Stop - Taguig,635e7a6f-f49d-503e-a7ea-f0913bdb6d00,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"180 J.P. Laurel Ave, Brgy. San Antonio",Taguig,Metro Manila,14.477077,120.946525,tier1_urban,active,2025-07-21
14484de5-5342-5ef7-bb00-77c5c5b903d2,Gloria Pawnshop - Navotas,99e3cd03-3e1e-5997-98a5-58fde86e9924,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"490 Rizal Street, Brgy. Bagong Silang",Navotas,Metro Manila,14.725369,120.940293,tier1_urban,active,2026-01-31
4ef5faf8-0f6f-57e6-b280-f02415866b1d,Tindahan ni Jose - Tacloban,5f1a15b5-0c23-588a-9746-0d1f3f7af148,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"182 Taft Avenue, Brgy. San Antonio",Tacloban,Leyte,10.21753,123.917322,tier1_urban,churned,2025-03-31
75b194f1-6323-5e3f-9d74-f06333ef4d67,Rosario's Sari-Sari - Davao City,fe823172-4573-5784-82c0-62d7513e5bf4,be3107b0-7566-55ce-95b2-c6139ff216c6,"867 MacArthur Highway, Brgy. Bagong Silang",Davao City,Davao del Sur,7.476335,125.512077,tier2_suburban,at_risk,2026-02-06
cc7dba39-9fc6-550c-9fc7-cdaff6e74660,Aling Josefina's Store - San Fernando,e1882e45-7e45-5c3e-9ef4-3036d746966f,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"345 España Blvd, Brgy. Bagong Silang",San Fernando,Pampanga,14.895516,120.547251,tier2_suburban,at_risk,2024-10-22
a96ae10f-0d82-5156-802a-0b93c66f979c,Juan Internet Cafe - Parañaque,080b4031-0ffe-54f0-bf45-d4acaa5acc3c,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"665 Taft Avenue, Brgy. Santo Niño",Parañaque,Metro Manila,14.662155,121.012395,tier3_rural,active,2025-04-27
bc25a51a-f86e-5321-ad07-8446444ea8c3,Maria's Mini Mart - Muntinlupa,ff7d0969-136e-5a52-9fc0-1487349a8146,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"682 Gov. Drive, Brgy. Santo Niño",Muntinlupa,Metro Manila,14.563515,121.046799,tier2_suburban,active,2025-04-02
acd639d2-0a2a-5b8c-8f9b-a8a9056d9582,Aling Carmen's Store - Mandaue,72f189ec-98d1-510f-aa8a-2efddbebf1c6,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"747 Rizal Street, Brgy. Bambang",Mandaue,Cebu,10.513281,123.998857,tier3_rural,active,2026-04-14
ef1123b0-4761-5276-bf42-c99cc64e1d86,Erlinda's Mini Mart - Cagayan de Oro,13fe1072-6be7-54e3-950f-5c123804e384,be3107b0-7566-55ce-95b2-c6139ff216c6,"617 Taft Avenue, Brgy. Bambang",Cagayan de Oro,Misamis Oriental,7.032537,125.569665,tier2_suburban,active,2026-02-05
2e4d4b9c-817f-51b8-9247-862d368d2d37,Teresa Pawnshop - Antipolo,460033d5-6899-5bd6-bd9e-b87f2ecac724,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"764 Mabini Street, Brgy. San Jose",Antipolo,Rizal,15.042767,120.595856,tier1_urban,churned,2025-05-07
16515985-00e6-538a-be14-4428d2229892,Tindahan ni Reynaldo - Mandaluyong,d960de75-9d69-55d3-a0e3-2dafa9622e4c,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"458 Rizal Street, Brgy. San Isidro",Mandaluyong,Metro Manila,14.512905,121.038635,tier2_suburban,active,2025-09-07
47dd943b-3a59-5885-831f-5b9a7f3b9396,Tindahan ni Corazon - Malabon,908a169d-e589-508f-9573-1b3375cd994a,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"111 Rizal Street, Brgy. San Antonio",Malabon,Metro Manila,14.565781,121.046517,tier1_urban,active,2026-05-16
4134a576-76a3-5628-80c6-4de326b0626b,Miguel Remittance - Iloilo City,17390989-c254-5961-9337-10043bc3db40,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"903 Osmena Blvd, Brgy. Bagong Silang",Iloilo City,Iloilo,10.636819,123.820286,tier2_suburban,inactive,2026-08-16
80699c98-bf43-580b-9754-9b2ada607cda,Rosario Drug Store - Cagayan de Oro,71c54a62-48c2-55e0-bd0e-dc81917f89f9,be3107b0-7566-55ce-95b2-c6139ff216c6,"167 Fuente Osmena, Brgy. Poblacion",Cagayan de Oro,Misamis Oriental,7.379517,125.410024,tier1_urban,active,2025-06-03
ee121ccf-df6b-5b72-91cc-f2efa3dc9eb6,Nelia's Sari-Sari - Malolos,2c71e9f7-f90a-51a7-82b1-f5dd36ad2486,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"975 Quezon Avenue, Brgy. Poblacion",Malolos,Bulacan,15.039266,120.766379,tier1_urban,churned,2025-09-23
b551780d-4f96-598c-9e14-c940e936f077,Gloria Lending - Manila,ed7f0c6b-13f6-53b6-9542-cc129994c258,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"561 Mabini Street, Brgy. Bagong Silang",Manila,Metro Manila,14.628209,121.022729,tier2_suburban,churned,2025-10-11
0b242086-2362-5dca-bd67-d4bda6f6d1fd,Antonio Drug Store - Las Piñas,53844139-dd79-5dfc-a18b-5983d024ccfb,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"442 Provincial Road, Brgy. Santo Niño",Las Piñas,Metro Manila,14.632195,120.98684,tier1_urban,active,2025-11-10
785169b9-83da-56d2-a59b-04e35cf4bb01,Aling Ana's Store - Lapu-Lapu,2ab7563d-adab-52ff-9374-2dd4ea04477b,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"211 Marcos Highway, Brgy. Kamuning",Lapu-Lapu,Cebu,10.757757,123.944408,tier3_rural,active,2025-03-02
