id,outlet_id,dsp_id,action_type,description,priority,status,due_date,created_at
0467b847-2909-5b05-8bb0-bffda43f4480,bab5a528-dcce-5960-9f34-718a92058e92,48787cb4-04a7-5b80-8148-23b777165705,training,Provide updated marketing collateral and QR standee,medium,completed,2025-08-11T00:00:00,2025-07-27T00:00:00
74c6d90c-f737-5d86-959e-a84a75148441,341a3bc3-5c02-5d55-a530-3ea9ba9499b5,25c743f6-6b99-5904-8a4a-4b29b700d9e7,follow_up,Provide updated marketing collateral and QR standee,high,skipped,2025-08-13T00:00:00,2025-07-22T00:00:00
4f12b04e-d957-5a14-9111-68c0cad66e3d,b65b3f48-4ed6-560b-93ee-3d05cf7e7fd9,492935f3-f9ee-5d56-b64a-6da8931cf13b,upsell_product,Schedule GSave onboarding session with merchant,high,in_progress,2025-08-07T00:00:00,2025-07-29T00:00:00
0677cb86-bf86-5ba0-b966-f8257fb627f8,6c3f6314-f245-5946-9a2e-ea5fbb951e7f,25c743f6-6b99-5904-8a4a-4b29b700d9e7,follow_up,Offer promotional rates for Cash-In to combat Maya competition,high,completed,2025-08-31T00:00:00,2025-07-30T00:00:00
3fc44388-a770-552b-ada5-7c9e1b3a3020,000da401-5c55-5659-aa15-2f671aacb0af,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,training,Activate GCredit for this merchant to increase transaction volume,medium,in_progress,2025-08-03T00:00:00,2025-07-31T00:00:00
d0b6aff2-3269-5116-8c8a-e8968bdba962,2aaf552d-1745-5222-8144-d71bd5f70ca7,25c743f6-6b99-5904-8a4a-4b29b700d9e7,upsell_product,Upsell Buy Load service - high foot traffic area,high,pending,2025-08-03T00:00:00,2025-07-25T00:00:00
2095f2a4-40dd-5769-abee-609ebf8a35a4,19ad6550-d1aa-5908-85c6-f7650e2b90ab,7a052b5f-cf18-5b63-91b4-4c385d96d71f,reactivation,Activate GCredit for this merchant to increase transaction volume,medium,pending,2025-08-17T00:00:00,2025-07-21T00:00:00
848f4b15-c00e-507b-b4c6-653bc21325ff,439a175d-5bda-5628-b38b-616bbe987f8b,374e0ccd-4366-597f-b5c3-6d60795d3480,training,Provide updated marketing collateral and QR standee,medium,pending,2025-08-04T00:00:00,2025-07-29T00:00:00
a908ac1a-17d7-5c9d-a991-6526a6d31573,97dedd4a-dfb7-5db8-955c-c13d50ef55cf,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,visit_merchant,Re-engage merchant - no transactions in 14 days,low,in_progress,2025-08-14T00:00:00,2025-07-19T00:00:00
39268744-19a5-511f-b61e-79d7684e951f,21c5f5ce-b3d2-5d73-a06e-3d9b872b6ed4,ea60bf00-905e-5abc-b08e-4c17000dd149,resolve_issue,Upsell Buy Load service - high foot traffic area,medium,pending,2025-08-30T00:00:00,2025-07-19T00:00:00
513a8287-af4d-576d-8f7d-bb1e5053e1c1,88653dfb-9b9b-5903-b0ba-280d082ac566,d9bae779-a771-5de7-a713-f7d02913bd5b,reactivation,Activate GCredit for this merchant to increase transaction volume,medium,in_progress,2025-08-11T00:00:00,2025-07-28T00:00:00
d16d4c21-bf40-5c66-9f61-1ddf85ee094f,3bcd50f7-f0eb-5174-b1a9-9deab11031da,fbcd212e-451d-5600-a271-8fec64b3a9b9,follow_up,Conduct training on new GInsure products,medium,completed,2025-08-02T00:00:00,2025-07-19T00:00:00
6f5cd17e-ad01-58b2-a138-792c56079fd4,5c673601-1bdd-5b0a-92c8-2fe43124c690,229ec319-00c3-5250-afbc-759d6132ee64,visit_merchant,Upsell Buy Load service - high foot traffic area,low,pending,2025-08-23T00:00:00,2025-07-23T00:00:00
a46cf09c-c418-579b-a1bd-775081232c15,ffb805d1-735a-507b-b330-e0ed0ff00214,8086f1f4-673d-5987-81b0-8f204dbfd2ab,training,Follow up on pending Bills Payment activation,medium,pending,2025-08-21T00:00:00,2025-07-19T00:00:00
86ec8835-3cf2-5dbb-bbc5-3e3d016f1aa8,8f90220a-79b9-5c81-afee-4203687c653b,374e0ccd-4366-597f-b5c3-6d60795d3480,follow_up,Offer promotional rates for Cash-In to combat Maya competition,medium,skipped,2025-08-31T00:00:00,2025-07-31T00:00:00
14b7518c-93d4-58ad-8826-71ce2d93f0b1,88c4d406-580a-520e-93d1-a9491ae16323,7a052b5f-cf18-5b63-91b4-4c385d96d71f,follow_up,Activate GCredit for this merchant to increase transaction volume,high,pending,2025-08-09T00:00:00,2025-07-29T00:00:00
fe4461ea-ec60-5be7-88ec-2b033300be7b,44ce25f2-1034-5721-93ec-4bf383dbfd9b,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,visit_merchant,Upsell Buy Load service - high foot traffic area,high,pending,2025-08-03T00:00:00,2025-07-25T00:00:00
ffad1cff-706d-508f-8f52-2294eb04a197,6d99347d-0056-57a2-b40b-1c138af83419,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,training,Conduct training on new GInsure products,medium,skipped,2025-08-14T00:00:00,2025-07-29T00:00:00
49217ece-2d35-5c9f-9c0e-00420a3fd018,08f0ac25-f784-5630-80b7-6da94159ddd7,1fab32d7-3f51-5470-b5b9-ea72005a2e68,reactivation,Provide updated marketing collateral and QR standee,low,pending,2025-08-28T00:00:00,2025-07-27T00:00:00
344423cc-c783-5527-98ea-1a5c032a4f12,abd2d874-8c3d-55b3-b4ab-abad8c49918f,7a052b5f-cf18-5b63-91b4-4c385d96d71f,reactivation,Upsell Buy Load service - high foot traffic area,medium,completed,2025-08-05T00:00:00,2025-07-29T00:00:00
1275136b-1784-5556-ae0a-c5df65c47014,d4110a62-ffba-5869-9a5f-f35bb8faebaf,c928179a-f72b-50f2-bd6c-8efebcd2d268,visit_merchant,Schedule GSave onboarding session with merchant,high,completed,2025-08-19T00:00:00,2025-07-30T00:00:00
71da3a6f-af39-5f1a-bb6a-7d490fc5f70e,a96ae10f-0d82-5156-802a-0b93c66f979c,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,visit_merchant,Resolve merchant complaint about delayed settlements,medium,pending,2025-08-19T00:00:00,2025-07-30T00:00:00
46e8166d-0fec-5a4a-9c26-e51a4d30b481,b905c365-f86b-5e0a-bea2-7c14bea33ed5,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,visit_merchant,Upsell Buy Load service - high foot traffic area,high,completed,2025-08-19T00:00:00,2025-07-31T00:00:00
aee7f51e-9985-5a26-93f7-a131e62ae8b1,d9f66c50-00e3-50ee-aba1-3b4fbff20621,c529bf79-90d3-5602-9399-40738335c242,upsell_product,Re-engage merchant - no transactions in 14 days,medium,completed,2025-08-11T00:00:00,2025-07-30T00:00:00
050720e4-5614-55d4-83d2-154bdd2aae31,97dedd4a-dfb7-5db8-955c-c13d50ef55cf,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,follow_up,Schedule GSave onboarding session with merchant,medium,completed,2025-08-28T00:00:00,2025-07-19T00:00:00
569908b2-ef8c-55d4-807b-90637161abc4,af01f3b6-58f8-5da7-b010-4af3143c45bd,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,upsell_product,Offer promotional rates for Cash-In to combat Maya competition,high,completed,2025-08-16T00:00:00,2025-07-30T00:00:00
4e1e0657-bf93-5af3-93ef-a1b0130d982c,5c673601-1bdd-5b0a-92c8-2fe43124c690,229ec319-00c3-5250-afbc-759d6132ee64,visit_merchant,Activate GCredit for this merchant to increase transaction volume,low,completed,2025-08-20T00:00:00,2025-07-19T00:00:00
0bbcf8c3-2395-5447-a6ab-1182d9d22355,1e441a01-31ff-5104-af05-d712744abbb8,23fca699-b0f6-528a-8efe-52e28bb1b8b0,training,Follow up on pending Bills Payment activation,high,completed,2025-08-06T00:00:00,2025-07-19T00:00:00
0e19c47a-6aaf-5e41-b4e9-271ecf4485d0,8b90dfc0-677d-5c4d-be60-e8c712cad697,374e0ccd-4366-597f-b5c3-6d60795d3480,follow_up,Schedule GSave onboarding session with merchant,medium,pending,2025-08-27T00:00:00,2025-07-18T00:00:00
fc1ef725-ef9d-5686-bc79-9b02af8841c9,f75db975-de2a-5d3f-bbfc-6a7a25a08c3c,8086f1f4-673d-5987-81b0-8f204dbfd2ab,resolve_issue,Provide updated marketing collateral and QR standee,low,completed,2025-08-02T00:00:00,2025-07-30T00:00:00
cd2f7a08-4c9a-5cc6-8dd4-4273a196dd6a,ff2ed324-7a26-5b6b-85e9-88b9f0c9616c,8086f1f4-673d-5987-81b0-8f204dbfd2ab,follow_up,Resolve merchant complaint about delayed settlements,medium,completed,2025-08-17T00:00:00,2025-07-25T00:00:00
e9284b5c-eb74-5a6b-814f-e5b01efe5b01,ac993bd2-ecef-58bc-b1d9-91067cf856f6,d9bae779-a771-5de7-a713-f7d02913bd5b,upsell_product,Upsell Buy Load service - high foot traffic area,high,completed,2025-08-02T00:00:00,2025-07-23T00:00:00
24537481-b3b9-5b5b-aab9-1a136968cfb3,22746863-66c2-5148-b1c3-0e496f314a04,9cea72a7-c63b-5718-8f89-cff81ccad510,training,Follow up on pending Bills Payment activation,high,pending,2025-08-20T00:00:00,2025-07-24T00:00:00
228f5838-0bc9-5a50-80ae-a4d51c206a57,221f7ff2-5f5e-5f69-8a56-904dece85bcb,9cea72a7-c63b-5718-8f89-cff81ccad510,visit_merchant,Activate GCredit for this merchant to increase transaction volume,medium,pending,2025-08-26T00:00:00,2025-07-22T00:00:00
ed046cb9-cf90-594e-b309-673636640157,85aa98f4-084b-5288-9dbb-124f2d9ea885,b21aa617-83df-5e76-b78c-67561698ba56,follow_up,Provide updated marketing collateral and QR standee,medium,skipped,2025-08-12T00:00:00,2025-07-22T00:00:00
14fc2b9d-13ca-5463-86ba-90b31b774ab4,dce5079e-2a1f-5bcf-a06a-c77c37039980,ea60bf00-905e-5abc-b08e-4c17000dd149,resolve_issue,Conduct training on new GInsure products,medium,skipped,2025-08-21T00:00:00,2025-07-26T00:00:00
0373a5c2-3145-5260-8896-d577f7bf4071,9cbc5fcc-accd-5919-8d65-ef69530f9d78,7c9704d9-8185-57b1-bf6a-de200c4e2109,training,Upsell Buy Load service - high foot traffic area,medium,completed,2025-08-10T00:00:00,2025-07-24T00:00:00
c599c5fa-6f12-5776-9760-1a3a74374d8f,7ac47676-570e-565e-bbc6-3815d0dd5ca3,c928179a-f72b-50f2-bd6c-8efebcd2d268,upsell_product,Activate GCredit for this merchant to increase transaction volume,medium,skipped,2025-08-03T00:00:00,2025-07-20T00:00:00
c06ced1c-9918-56d6-bd78-5e65303a927f,62b6c44a-0e18-50df-b381-7532d1cffe06,1c629fb9-bb65-504f-8efa-b901acda8a1d,visit_merchant,Schedule GSave onboarding session with merchant,low,completed,2025-08-16T00:00:00,2025-08-01T00:00:00
89357120-df8e-5c4e-8154-53987480fda9,dfd8191b-b887-5fbd-82b6-28453104ddd5,b21aa617-83df-5e76-b78c-67561698ba56,reactivation,Schedule GSave onboarding session with merchant,high,completed,2025-08-23T00:00:00,2025-07-20T00:00:00
e7dfa59f-7332-5235-93d7-7a1f4d01027f,3f937259-bd27-5034-8819-7864795688aa,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,upsell_product,Activate GCredit for this merchant to increase transaction volume,medium,in_progress,2025-08-11T00:00:00,2025-08-01T00:00:00
153e4b4e-1dfc-5937-9395-06520f30584b,98a31b9f-9ad9-5616-9b27-939d6a0c34cb,ea60bf00-905e-5abc-b08e-4c17000dd149,resolve_issue,Follow up on pending Bills Payment activation,medium,pending,2025-08-02T00:00:00,2025-07-30T00:00:00
e7487ed8-7300-5305-9c93-ebce5fb5bc8a,d9fdc412-aec7-5a86-add5-f0902e6375fa,7a052b5f-cf18-5b63-91b4-4c385d96d71f,follow_up,Investigate declining transaction volume trend,high,pending,2025-08-07T00:00:00,2025-07-21T00:00:00
b735b0b3-5328-5173-b601-3e7bca983e48,13162149-fc7c-5b4a-9563-600adbd72fa5,15e1ebab-b0bf-514c-8405-61b9a3993057,upsell_product,Resolve merchant complaint about delayed settlements,high,skipped,2025-08-06T00:00:00,2025-07-29T00:00:00
6643fbaa-78fc-5631-bf44-c33e296ea3ed,83e195c1-ccba-5637-a552-7226c192c71c,c928179a-f72b-50f2-bd6c-8efebcd2d268,reactivation,Resolve merchant complaint about delayed settlements,high,completed,2025-08-18T00:00:00,2025-07-18T00:00:00
b2a87c5b-4bd2-56bd-92ee-1dfa9359d9f6,ca74b86a-f37f-597e-aeee-1808e9b38973,54684399-5e5a-54ab-a9b2-5e8ff35f0223,upsell_product,Follow up on pending Bills Payment activation,medium,completed,2025-08-21T00:00:00,2025-07-30T00:00:00
3a855c41-6d95-573c-a55e-192cc7eb8c9a,6bf333db-329e-5379-8a87-612548e94afa,434590a6-0601-5b3c-8768-f7537c77519e,follow_up,Offer promotional rates for Cash-In to combat Maya competition,medium,in_progress,2025-08-20T00:00:00,2025-07-27T00:00:00
3bc9d4ad-da40-5c72-a31f-1eff4c2e4b0d,10c25549-9e52-525f-b4e1-3a5a7d98a56f,84b924df-189f-5e64-a8c8-056b56e362d0,resolve_issue,Follow up on pending Bills Payment activation,high,in_progress,2025-08-15T00:00:00,2025-07-22T00:00:00
298746eb-60e3-536b-b1f1-4413e5d9a845,ac65e59b-c1b9-5920-a539-cbb4f765265a,24c3eae6-21de-5fa7-ad75-775edd1167e0,visit_merchant,Follow up on pending Bills Payment activation,high,completed,2025-08-02T00:00:00,2025-07-31T00:00:00
61c20e00-426d-5fae-87c9-078c14046ef0,439a175d-5bda-5628-b38b-616bbe987f8b,374e0ccd-4366-597f-b5c3-6d60795d3480,visit_merchant,Upsell Buy Load service - high foot traffic area,high,completed,2025-08-10T00:00:00,2025-07-30T00:00:00
1158f9a6-d037-53b1-9945-2e2838db4168,1b5b3406-cca4-5db4-bdc0-313197045c63,54684399-5e5a-54ab-a9b2-5e8ff35f0223,upsell_product,Conduct training on new GInsure products,medium,in_progress,2025-08-20T00:00:00,2025-08-01T00:00:00
26c7523a-e58d-5d02-9474-3fd7a1a25c9f,e26e2f93-108c-5aa6-8747-5e6f662730ac,dfba0cf4-e584-5bcd-8343-0655db792844,training,Schedule GSave onboarding session with merchant,medium,pending,2025-08-07T00:00:00,2025-07-22T00:00:00
39201daf-aebd-5571-bc1e-f7b0c2095225,08f0ac25-f784-5630-80b7-6da94159ddd7,1fab32d7-3f51-5470-b5b9-ea72005a2e68,visit_merchant,Schedule GSave onboarding session with merchant,high,pending,2025-08-19T00:00:00,2025-07-18T00:00:00
1f2fbde2-e7df-50e4-b8da-7282a7fb0218,1266d63c-a77a-50ae-95b3-aac6f8c10618,adf43fc2-e637-5500-8a6b-8a40e079d07c,training,Activate GCredit for this merchant to increase transaction volume,low,pending,2025-08-24T00:00:00,2025-07-31T00:00:00
f37ded8b-5089-5db9-8e2e-b37ca17b67fc,84ae3f98-20b5-568e-9fcf-34eda610e05a,b21aa617-83df-5e76-b78c-67561698ba56,upsell_product,Activate GCredit for this merchant to increase transaction volume,low,completed,2025-08-30T00:00:00,2025-07-30T00:00:00
5027aafd-76c1-5314-957f-bdecb6663b2a,1b89a724-452d-5f73-907e-6d06e9c5e1df,1fab32d7-3f51-5470-b5b9-ea72005a2e68,upsell_product,Activate GCredit for this merchant to increase transaction volume,high,completed,2025-08-16T00:00:00,2025-07-31T00:00:00
3aa5cd7a-a5ee-547d-8f3b-9931344c7ae6,76da179c-4d8c-522f-99fc-aa130e0c2abc,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,visit_merchant,Investigate declining transaction volume trend,high,in_progress,2025-08-12T00:00:00,2025-07-20T00:00:00
a495dc78-c111-527d-9152-a1aeb4635f66,ef1123b0-4761-5276-bf42-c99cc64e1d86,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,upsell_product,Follow up on pending Bills Payment activation,low,pending,2025-08-30T00:00:00,2025-07-26T00:00:00
46a5a500-1659-5a39-aa26-4fee9861e246,b4f9dae8-ae3e-584f-82de-7a4ccd246261,dfba0cf4-e584-5bcd-8343-0655db792844,upsell_product,Provide updated marketing collateral and QR standee,medium,completed,2025-08-30T00:00:00,2025-07-19T00:00:00
e2484661-240f-56ea-9874-6cef5595dbe2,2a97756f-49d6-58f9-be6f-82181c42fed7,374e0ccd-4366-597f-b5c3-6d60795d3480,training,Conduct training on new GInsure products,low,in_progress,2025-08-09T00:00:00,2025-07-20T00:00:00
0a07117a-b244-54f0-b5e8-15f8b15b6531,8df03c6a-f0e9-5c78-8a72-b96b5f7e7b16,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,visit_merchant,Activate GCredit for this merchant to increase transaction volume,low,in_progress,2025-08-20T00:00:00,2025-07-30T00:00:00
f6507c58-1db2-516d-aa70-1b81e7112779,75b194f1-6323-5e3f-9d74-f06333ef4d67,492935f3-f9ee-5d56-b64a-6da8931cf13b,visit_merchant,Re-engage merchant - no transactions in 14 days,low,in_progress,2025-08-26T00:00:00,2025-07-22T00:00:00
6328a936-cb4b-54c6-a6fd-7f53f3f7b056,e51a4339-2687-531d-a3e2-a566085efbb3,dced9f60-36c3-51a3-a4cd-895dfd671dec,reactivation,Upsell Buy Load service - high foot traffic area,high,pending,2025-08-25T00:00:00,2025-07-18T00:00:00
4a90834a-e321-5fb5-b9b0-99792e7f7e2d,f8d90075-3eef-57df-8330-23687233e1a4,ea60bf00-905e-5abc-b08e-4c17000dd149,upsell_product,Conduct training on new GInsure products,high,completed,2025-08-24T00:00:00,2025-07-26T00:00:00
a3a58a7e-19ec-5431-af47-4c2a9e91283f,d3df0796-a8ca-57c8-badb-f41272fb61cf,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,resolve_issue,Conduct training on new GInsure products,medium,in_progress,2025-08-06T00:00:00,2025-07-20T00:00:00
2c167b33-11db-5b66-9667-34df829d487a,d59e6887-1c3d-5cb0-b4ad-0752bfdc39fc,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,visit_merchant,Provide updated marketing collateral and QR standee,high,pending,2025-08-06T00:00:00,2025-08-01T00:00:00
da752e61-70e3-56a2-ab14-2b51ecf65947,0ba00c7e-2d91-5872-bbbb-f7a769d4d1f8,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,follow_up,Resolve merchant complaint about delayed settlements,medium,in_progress,2025-08-10T00:00:00,2025-07-22T00:00:00
689309bb-f787-57a9-99f4-68c58c859d80,22c2b1d8-ee67-54d2-8390-614c8f037084,434590a6-0601-5b3c-8768-f7537c77519e,upsell_product,Conduct training on new GInsure products,high,completed,2025-08-16T00:00:00,2025-07-24T00:00:00
86cc0731-39bc-57ac-a76b-f9dd5012b990,6bda4027-616b-55bf-9c25-12cfc5146718,1208ec90-8992-569c-9143-a14b6d5727e9,upsell_product,Re-engage merchant - no transactions in 14 days,low,in_progress,2025-08-25T00:00:00,2025-07-23T00:00:00
8bbdb535-b95d-5e9c-8f69-b72877ee2236,650e5b63-d760-51b3-9465-102cbe048b2e,15e1ebab-b0bf-514c-8405-61b9a3993057,resolve_issue,Follow up on pending Bills Payment activation,high,in_progress,2025-08-24T00:00:00,2025-07-25T00:00:00
8f861b59-115f-5575-b0a6-d07103613150,7ac47676-570e-565e-bbc6-3815d0dd5ca3,c928179a-f72b-50f2-bd6c-8efebcd2d268,upsell_product,Follow up on pending Bills Payment activation,high,skipped,2025-08-16T00:00:00,2025-07-23T00:00:00
d5629193-139f-51d8-8b3c-b574752e2974,9b091607-c2e8-537a-9942-74c84048a742,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,resolve_issue,Conduct training on new GInsure products,medium,skipped,2025-08-03T00:00:00,2025-07-26T00:00:00
561c594c-b2e0-58a0-81a1-dcf28a1bc68a,0cac86aa-94c6-5442-9a2c-abdb872c090f,15e1ebab-b0bf-514c-8405-61b9a3993057,visit_merchant,Upsell Buy Load service - high foot traffic area,low,in_progress,2025-08-07T00:00:00,2025-07-21T00:00:00
15195920-1620-542c-9a45-96fc710ece84,44c79770-368b-5537-9952-7170040a5301,c928179a-f72b-50f2-bd6c-8efebcd2d268,reactivation,Provide updated marketing collateral and QR standee,high,pending,2025-08-23T00:00:00,2025-07-30T00:00:00
bd61b511-cd1a-5d79-bc8b-636cacead6f1,5529a9fd-18ab-55bf-8f28-66b8a727dfef,492935f3-f9ee-5d56-b64a-6da8931cf13b,visit_merchant,Upsell Buy Load service - high foot traffic area,medium,in_progress,2025-08-15T00:00:00,2025-07-21T00:00:00
aeb38071-56d0-5271-bdd0-fd4d87dd0c2e,ce7b97f5-df91-5236-a502-770b786b89e8,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,resolve_issue,Investigate declining transaction volume trend,high,completed,2025-08-16T00:00:00,2025-07-22T00:00:00
fb4104e2-9db1-5c42-9f94-b6c615bea5fd,872eb0e6-6a9b-5e4e-a521-17bca287ba19,48787cb4-04a7-5b80-8148-23b777165705,visit_merchant,Resolve merchant complaint about delayed settlements,medium,pending,2025-08-03T00:00:00,2025-07-20T00:00:00
12912767-96b8-5d67-8a50-ed6463016b7a,2f0d50fa-61c5-5f65-85cf-5797db775a40,7c9704d9-8185-57b1-bf6a-de200c4e2109,reactivation,Resolve merchant complaint about delayed settlements,high,completed,2025-08-02T00:00:00,2025-07-29T00:00:00
baf5f881-cb82-5e0b-84c2-0bc566fa1905,a98ed541-03fd-5425-8eec-a87c602d2311,1fab32d7-3f51-5470-b5b9-ea72005a2e68,visit_merchant,Investigate declining transaction volume trend,high,pending,2025-08-08T00:00:00,2025-07-28T00:00:00
abb9938a-fda5-51b5-9ef3-d548916306dd,9238634c-c937-5e10-b425-5e31b9923a8b,7c9704d9-8185-57b1-bf6a-de200c4e2109,follow_up,Conduct training on new GInsure products,medium,pending,2025-08-12T00:00:00,2025-07-31T00:00:00
fb6bdd27-84e6-5850-a5d7-32fe28d10485,9cf0258b-b196-5323-8d6c-3eccbf473c3f,492935f3-f9ee-5d56-b64a-6da8931cf13b,training,Provide updated marketing collateral and QR standee,medium,pending,2025-08-24T00:00:00,2025-08-01T00:00:00
da9b4d50-c2f1-5fbf-819d-1c051625c2b7,622e35cf-534c-5472-84c8-30c4c81eeee1,24c3eae6-21de-5fa7-ad75-775edd1167e0,visit_merchant,Resolve merchant complaint about delayed settlements,medium,skipped,2025-08-23T00:00:00,2025-07-21T00:00:00
4dff3f2b-193a-599f-ae86-ce9deaa150aa,6a536aa5-84b3-5994-9693-3f54ec998ced,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,upsell_product,Activate GCredit for this merchant to increase transaction volume,low,completed,2025-08-07T00:00:00,2025-07-24T00:00:00
56ed6967-6c6f-51a5-864a-0c3d2caf3661,8631bfeb-7f17-528f-87b9-346379c9787c,24c3eae6-21de-5fa7-ad75-775edd1167e0,visit_merchant,Upsell Buy Load service - high foot traffic area,medium,pending,2025-08-19T00:00:00,2025-07-28T00:00:00
48c6bce0-7bef-5f03-b135-59a5b75dd000,1de8eb26-658d-5bda-8231-059687db880b,dced9f60-36c3-51a3-a4cd-895dfd671dec,visit_merchant,Re-engage merchant - no transactions in 14 days,medium,completed,2025-08-30T00:00:00,2025-08-01T00:00:00
c04c188f-879e-5adc-bf16-9ac7e8f11240,5ee5bcb6-f69b-5186-9fb9-3aa1b552b4a3,23fca699-b0f6-528a-8efe-52e28bb1b8b0,reactivation,Re-engage merchant - no transactions in 14 days,high,skipped,2025-08-30T00:00:00,2025-07-27T00:00:00
78f28e56-d88f-57f9-8a6b-785c9d5a9c27,3388263e-9140-51e1-be58-a373ce459010,7a052b5f-cf18-5b63-91b4-4c385d96d71f,resolve_issue,Investigate declining transaction volume trend,medium,completed,2025-08-18T00:00:00,2025-07-25T00:00:00
03b9d7c7-5ea2-5ab0-a345-8875d3c41c02,14484de5-5342-5ef7-bb00-77c5c5b903d2,8086f1f4-673d-5987-81b0-8f204dbfd2ab,reactivation,Offer promotional rates for Cash-In to combat Maya competition,medium,pending,2025-08-16T00:00:00,2025-07-26T00:00:00
820e10a9-954c-5922-ad4f-d8c602a56bd0,2aaf552d-1745-5222-8144-d71bd5f70ca7,25c743f6-6b99-5904-8a4a-4b29b700d9e7,visit_merchant,Upsell Buy Load service - high foot traffic area,high,pending,2025-08-31T00:00:00,2025-07-25T00:00:00
3320347c-524b-55aa-870b-3f60f746ca13,8a91073c-f678-5bb2-8e9b-1cd31b741b64,25c743f6-6b99-5904-8a4a-4b29b700d9e7,training,Upsell Buy Load service - high foot traffic area,high,in_progress,2025-08-30T00:00:00,2025-07-19T00:00:00
2fd2f207-bbac-5613-abf6-fa057d23d451,6c3f6314-f245-5946-9a2e-ea5fbb951e7f,25c743f6-6b99-5904-8a4a-4b29b700d9e7,follow_up,Investigate declining transaction volume trend,medium,in_progress,2025-08-10T00:00:00,2025-07-21T00:00:00
5a0217a1-f17b-52e5-968f-5e61290540b7,732fe5fd-2dd9-5e16-9ff1-20b392cf8dcf,23fca699-b0f6-528a-8efe-52e28bb1b8b0,upsell_product,Resolve merchant complaint about delayed settlements,medium,in_progress,2025-08-14T00:00:00,2025-07-31T00:00:00
f536a541-c9a0-5a77-9ade-b0d405f9c50b,6a5f1922-ebb4-59d7-99fe-b30c0bf7ecce,434590a6-0601-5b3c-8768-f7537c77519e,upsell_product,Resolve merchant complaint about delayed settlements,low,completed,2025-08-13T00:00:00,2025-07-31T00:00:00
e8289b7a-f673-5760-adb0-fad6076795c7,7a33f302-fa11-51fa-856d-1b51059c5adf,214dee86-b858-5e86-aad7-d05cc5d8a623,upsell_product,Follow up on pending Bills Payment activation,medium,in_progress,2025-08-07T00:00:00,2025-07-25T00:00:00
32b836a0-413a-545e-b587-6676f8e1a307,2845093a-3515-532c-90da-051c95e9baf8,9cea72a7-c63b-5718-8f89-cff81ccad510,training,Schedule GSave onboarding session with merchant,low,completed,2025-08-08T00:00:00,2025-07-30T00:00:00
21edd459-0854-5d0e-a395-6a2e73b763f9,5c9ee565-043b-52a5-bbef-ca3aaf316974,c928179a-f72b-50f2-bd6c-8efebcd2d268,reactivation,Schedule GSave onboarding session with merchant,medium,completed,2025-08-13T00:00:00,2025-07-30T00:00:00
cbc7e025-26ef-517d-84ea-688cd96cbfe3,75b194f1-6323-5e3f-9d74-f06333ef4d67,492935f3-f9ee-5d56-b64a-6da8931cf13b,training,Resolve merchant complaint about delayed settlements,medium,pending,2025-08-23T00:00:00,2025-07-21T00:00:00
0524f97f-4f41-5515-9fb1-e07f746932c7,89678d5f-48fc-574c-9eab-cdf011b618fe,214dee86-b858-5e86-aad7-d05cc5d8a623,training,Schedule GSave onboarding session with merchant,low,pending,2025-08-21T00:00:00,2025-07-25T00:00:00
c094f72f-099d-596d-9a6f-314d89bec68f,65bbc3be-9507-593f-a9ed-ecede0d4e42f,25c743f6-6b99-5904-8a4a-4b29b700d9e7,resolve_issue,Activate GCredit for this merchant to increase transaction volume,medium,completed,2025-08-19T00:00:00,2025-07-31T00:00:00
6b72cf6e-bf4a-5bf4-b280-4fc1f3b1020f,c9cd5468-5c6c-5bf3-b662-2c90351581f1,229ec319-00c3-5250-afbc-759d6132ee64,resolve_issue,Investigate declining transaction volume trend,medium,completed,2025-08-15T00:00:00,2025-07-18T00:00:00
70eabeeb-ddad-5411-a0ec-a20f63df763b,86b6bd00-fb39-51c8-a057-02c9ad460a8b,15e1ebab-b0bf-514c-8405-61b9a3993057,reactivation,Follow up on pending Bills Payment activation,medium,in_progress,2025-08-02T00:00:00,2025-08-01T00:00:00
fdc104e5-053d-59c2-8e55-0cca1ae4dfe5,54cbec8e-341d-5340-a28a-4ec2fd641fc9,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,follow_up,Upsell Buy Load service - high foot traffic area,high,completed,2025-08-02T00:00:00,2025-07-18T00:00:00
