id,dsp_id,outlet_id,assigned_date,status
5e9315f2-b939-56ae-9e09-274a7cec674b,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,4f599702-ca98-5a51-bf60-69b310c41bfa,2026-08-30,active
fd4bd058-3271-5933-87eb-5d197cb0be8b,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,2ce7d66a-f6fd-52b4-897b-6844c274ad72,2025-09-09,active
ec6bc690-6b64-5f85-9deb-67da0c07b86c,d9bae779-a771-5de7-a713-f7d02913bd5b,264fc5cd-4200-5b9f-9711-123db4d09d9f,2026-08-03,active
7ab348f7-6e36-5df1-8558-d8fa488f0dbb,60ccfd44-0502-5fa0-8d27-9cc265f1db31,b14a7b9e-336c-57df-8501-975f53e6b1cf,2026-03-06,active
4661fe3e-5d2a-5cbd-84f1-9f0ec242a861,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,bb01dbc7-1d5c-5aab-b528-d05a1dd919b0,2026-06-16,active
a74b936a-8786-5348-a70d-ba056d52954d,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,be28feb3-6829-5960-a771-5f3ce07f36bd,2026-03-11,active
baea51ab-9cf6-5383-9a28-ecb9468f191c,48787cb4-04a7-5b80-8148-23b777165705,b8bc0ade-b0da-5553-9c1c-05034ef5ff4a,2026-06-07,active
aafd2467-da29-5de5-a587-04fbd5da7634,1fab32d7-3f51-5470-b5b9-ea72005a2e68,b153dfcc-d513-57a0-a210-75c90128d3f4,2025-10-17,active
88353ea0-dda6-5912-af59-4bb735c19c91,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,c4e597c1-b6e3-52cb-8e1f-3a60ec44f067,2026-06-04,active
de607961-5804-553e-8af2-a4f6d3eefa98,434590a6-0601-5b3c-8768-f7537c77519e,dcbe95f3-d221-5078-b64c-aae90657e533,2026-04-18,active
1bdbd561-9a21-5c28-b63b-70a2ebca07b0,adf43fc2-e637-5500-8a6b-8a40e079d07c,55604d5e-28aa-5e9b-b0e6-b70f0999b394,2025-10-04,active
6149de13-17f7-5995-8b53-716e3bca2fa4,fbcd212e-451d-5600-a271-8fec64b3a9b9,c7759084-02b1-5e64-8253-e161a60c3ab7,2026-05-31,active
2540f165-4d2b-5253-95a1-81cc306f87b0,25c743f6-6b99-5904-8a4a-4b29b700d9e7,d516f45c-0555-5fb4-bee1-a11644152c15,2026-08-05,active
e8bb664b-6cfc-5154-b472-3ca5f8987313,15e1ebab-b0bf-514c-8405-61b9a3993057,abf5ce7e-4a34-585e-8499-eaed5429d9c0,2026-08-11,active
55fe9b4a-903a-5e8a-9595-339e97289788,214dee86-b858-5e86-aad7-d05cc5d8a623,0c6b1437-9121-5967-a405-52902bf32821,2026-06-02,active
15b3ce5c-5b4f-593e-8219-ac94cf856a18,24c3eae6-21de-5fa7-ad75-775edd1167e0,9b0a2038-f54f-5077-8998-c2c8e6d2ad07,2025-09-08,active
7b79b8c5-5987-58b6-9d31-b18a658690ff,7c9704d9-8185-57b1-bf6a-de200c4e2109,f9569bdd-9e7d-5f01-aca2-61d5ecfe9a55,2026-04-14,active
59303860-ad2b-5439-9a79-fbab69a0d859,8086f1f4-673d-5987-81b0-8f204dbfd2ab,ff2ed324-7a26-5b6b-85e9-88b9f0c9616c,2026-08-11,active
db6c5f64-8814-57ed-8721-89f6d789b9b4,1208ec90-8992-569c-9143-a14b6d5727e9,ace29b2c-9a3c-55ba-b730-eb51921adb3e,2026-07-01,active
27d859fc-cb36-55c0-a6d1-e7dde7afb933,492935f3-f9ee-5d56-b64a-6da8931cf13b,19778533-d703-59de-af73-a4450c4b9423,2025-12-17,active
331ae7c8-eed6-5dbb-a184-ce3221a1da16,c529bf79-90d3-5602-9399-40738335c242,a361cc24-04c7-5dd9-a3c2-8f4419960dbb,2026-05-12,active
ee47fc61-11bb-5715-8cc5-61510cca3181,c928179a-f72b-50f2-bd6c-8efebcd2d268,c9578173-114a-5c18-a4ae-bd8006b20bf7,2026-01-20,active
eae796fc-fd3c-56c9-b26e-5d204d50d65f,7a052b5f-cf18-5b63-91b4-4c385d96d71f,09061ab6-5483-56c6-aaa2-ede27655cf83,2026-05-21,active
4912c96e-3c07-51bd-a161-204e74c90801,9cea72a7-c63b-5718-8f89-cff81ccad510,1d16ab2c-a09a-5f94-8147-65a46c813cd3,2025-11-23,active
93f17c0c-315a-5a2c-909d-75777b68a45a,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,271e9dfd-d30b-5c2d-bda3-6676d12df1ab,2025-11-10,active
564da7ab-b3f9-5a86-959f-eb02f4d0fd27,374e0ccd-4366-597f-b5c3-6d60795d3480,866e30aa-4160-5438-be1e-860a5ed4dbf2,2026-02-12,active
d20f0c26-6d27-5dba-99c3-ea66fead7b78,ea60bf00-905e-5abc-b08e-4c17000dd149,1a28ecf5-3845-5e5c-a83a-367fc406fbca,2026-06-29,active
c89d72d1-dc1d-562f-b0b5-5db641835f0b,dced9f60-36c3-51a3-a4cd-895dfd671dec,e51a4339-2687-531d-a3e2-a566085efbb3,2026-04-03,active
edaf1312-28c7-5c19-b6a0-d7cced7ae82f,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,6df02c74-0a9d-5114-b570-ca3bfbe11fef,2025-11-20,active
be456449-599b-5f38-aa11-70eab91c5704,229ec319-00c3-5250-afbc-759d6132ee64,3b65322b-cb89-5c2e-92e6-88f12debe93c,2026-05-26,active
34ad6942-1277-5fc5-bed5-db261617ab51,dfba0cf4-e584-5bcd-8343-0655db792844,37944f66-d85a-54aa-9646-00427ed3b070,2026-07-10,active
773d28f6-063b-5348-a2c7-8c085145d24b,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,59abda36-0470-5787-ba92-83984b1bc8d2,2026-08-11,active
bd890db3-2caa-5b88-a661-f62de46f3ce2,23fca699-b0f6-528a-8efe-52e28bb1b8b0,c95fda60-e74c-5f91-85fc-9f3d4a990f67,2026-03-16,active
70e439e7-0a21-5fde-b26a-bc85c2446943,54684399-5e5a-54ab-a9b2-5e8ff35f0223,14c6fa13-c1bd-59a9-92fb-3d1ec0dea978,2026-03-24,active
84c1bceb-bd4b-5382-b14b-0f4800bdacf9,84b924df-189f-5e64-a8c8-056b56e362d0,e0736f72-3f98-5bff-ba01-8a58f1c0b8a5,2026-01-07,active
54a8763d-43ba-50ff-bd2f-41bdd9a74a09,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,b905c365-f86b-5e0a-bea2-7c14bea33ed5,2026-04-25,active
0d9be723-34e8-54bb-a7ee-5d70c9a4acfd,48787cb4-04a7-5b80-8148-23b777165705,05ab51ed-f003-5289-bd9e-af9a503b5531,2026-05-29,active
d0f8120d-a639-5256-8848-cebccbf128e5,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,3fb91aa2-a34c-52ce-af0c-7d60ea25185f,2025-12-23,active
3ae3c170-3956-5eb7-ad33-8ca5102f790d,b21aa617-83df-5e76-b78c-67561698ba56,e6c8ca77-9637-5d02-bdf5-bef9cbdacddf,2026-01-24,active
73fe177e-5f20-5d39-971d-186c55c77099,1c629fb9-bb65-504f-8efa-b901acda8a1d,990fee4b-799d-57ff-9802-5d21446e3a84,2026-03-20,active
ca878bc7-f533-541e-b17a-b8fa0d252c22,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,d2575666-d842-5fba-9e7b-b26a2594f484,2026-01-02,active
ee4daef6-b8d3-5d52-b284-bd50ce066fec,fbcd212e-451d-5600-a271-8fec64b3a9b9,e3e10a9f-b1a4-5603-a96e-9b2afdca93f1,2026-08-07,active
6feedfe4-b837-5c16-aad1-335fbc5fa561,d9bae779-a771-5de7-a713-f7d02913bd5b,d05d6123-7a3c-52ac-9c68-fa1fd385e75f,2025-10-10,active
490641c3-bb13-5416-aa91-162b0240896d,60ccfd44-0502-5fa0-8d27-9cc265f1db31,70f17f48-acc4-50c5-bd20-0d29e9d8c5c6,2026-01-01,active
9cbefd15-f509-53da-98d3-7313e8976b89,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,fd067d0c-8fd4-5410-8066-cb1d1995363d,2025-10-20,active
0db591a9-54d5-528e-a796-9e3d06ed9456,adf43fc2-e637-5500-8a6b-8a40e079d07c,09df7e8b-c85e-5c27-bf69-3d07dd695adc,2025-09-21,active
53755316-b1f3-5a6f-b44c-90742c61fac7,7c9704d9-8185-57b1-bf6a-de200c4e2109,9cbc5fcc-accd-5919-8d65-ef69530f9d78,2025-12-24,active
7656d729-6cbc-5599-b4c9-f8fc7bde8c75,1fab32d7-3f51-5470-b5b9-ea72005a2e68,5a440d1a-c729-5814-936e-eb4d31c3cc33,2026-06-19,active
ab9a199c-d9f4-565d-b578-fbbc8298f771,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,b8fd51fa-c886-5d3b-a84b-818d7abc44dd,2026-05-02,active
2bc383b2-0eeb-5fbf-9a9e-9bff544a851a,434590a6-0601-5b3c-8768-f7537c77519e,a7ea437b-27e5-5be1-9b9c-210a5746e9d4,2026-03-30,active
196a7cc0-24b1-517e-a0bd-0f6da91cce41,24c3eae6-21de-5fa7-ad75-775edd1167e0,d25fbda9-6849-5cd9-9830-5e63aae77bb1,2026-03-23,active
49f420ee-85f5-55ba-b9a6-e2f444c0e27f,c928179a-f72b-50f2-bd6c-8efebcd2d268,807a43a9-ece0-5e10-9ebc-cc0a150d7928,2026-03-18,active
efc52a93-8554-5a35-98a4-f26cfd855682,25c743f6-6b99-5904-8a4a-4b29b700d9e7,c0432633-3ed4-5a76-8ac4-6bbf2c84362e,2025-09-25,active
a42215ab-fc7c-5da8-bf16-39d970eb4b2e,15e1ebab-b0bf-514c-8405-61b9a3993057,c2d2722b-2c85-5252-99d7-1c2718256d74,2026-06-02,active
9bed775f-e364-559a-bc5f-babc6b7aaf7e,214dee86-b858-5e86-aad7-d05cc5d8a623,1e75c99a-f5b4-5f5c-98dc-682b646a8bec,2026-05-05,active
30e6bc69-887f-57a2-aea6-f673fd929b6f,c529bf79-90d3-5602-9399-40738335c242,86bd3fa3-7366-5f97-a4e2-403c1d002ac3,2026-04-29,active
06cd738f-5a33-57f4-a776-cb21223828dc,ea60bf00-905e-5abc-b08e-4c17000dd149,1a2cc6bd-3f5c-5b1d-bf24-5f67f32471d9,2026-07-09,active
6a43ae8d-d689-5ced-8678-00c1c1aff527,8086f1f4-673d-5987-81b0-8f204dbfd2ab,484ba53a-36fd-5a3a-b59e-47356ae6712a,2026-05-17,active
88ba7213-e2b5-581c-991f-1af0146a7240,1208ec90-8992-569c-9143-a14b6d5727e9,10e84674-d1d3-5583-8db7-b3a495a4c3c0,2026-05-30,active
0dd297c6-7190-5445-8f2f-655b31252aee,492935f3-f9ee-5d56-b64a-6da8931cf13b,c81d4867-79db-551f-98a1-4f7363565723,2025-11-08,active
62169424-3e10-584f-8874-dc2e8dd37f43,374e0ccd-4366-597f-b5c3-6d60795d3480,8f90220a-79b9-5c81-afee-4203687c653b,2026-06-17,active
0894267f-c9cb-5609-90b0-d4c89f5911b9,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,5ec11051-213d-5a94-8bcc-56917ec357ad,2025-10-16,active
f5708608-a5b6-5a57-8af2-fc6eb21402e0,7a052b5f-cf18-5b63-91b4-4c385d96d71f,8721fe4c-9abb-5bbc-9308-634bc16bf8ef,2026-04-24,active
778fdfd6-2cb2-5b81-9c78-0c5f8c000488,9cea72a7-c63b-5718-8f89-cff81ccad510,e8d5f432-ef73-56b9-8a4a-ae65b1fd35bc,2025-11-01,active
3253627a-e5ae-5df2-bcf2-5f5af2a8e863,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,82824dbc-6208-5264-a375-813636473ac9,2025-12-21,active
df80129c-346a-55c0-869d-83a43a45784b,dfba0cf4-e584-5bcd-8343-0655db792844,0ca10268-9c2f-5640-a7e2-d77c2f3c0c04,2025-10-16,active
e81e3ca8-f6c5-5614-a3e2-ec7add88138c,48787cb4-04a7-5b80-8148-23b777165705,7ecce1e2-8662-561b-890f-c60db099bd1c,2025-09-05,active
fc27f525-f6cb-5257-ac4e-b7a45bdd1dbd,dced9f60-36c3-51a3-a4cd-895dfd671dec,c88b8f22-575e-5684-b991-cad56d0f1297,2025-10-31,active
c297faa7-e014-5eb7-b798-0d10f5074f84,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,03729a66-4f85-5ce7-a0a2-64b80dfb94f7,2026-05-14,active
fabc69bc-9046-5b6b-9ae2-9f65387729c5,229ec319-00c3-5250-afbc-759d6132ee64,32e6d130-f7e0-54cd-bba3-6c9d8057d4e0,2026-05-12,active
156da228-c63e-59b4-aa34-437fcb9919ed,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,54cbec8e-341d-5340-a28a-4ec2fd641fc9,2026-08-08,active
693cb89c-7cb5-51b2-8b0d-e81c3d6441ec,fbcd212e-451d-5600-a271-8fec64b3a9b9,f7b60c5f-ce0c-535a-a0d9-8bbdf0533618,2025-12-04,active
3c903097-ad86-5676-9091-0e8986de6500,23fca699-b0f6-528a-8efe-52e28bb1b8b0,4308f9f4-3182-50aa-9c4c-442d47740e8e,2026-07-27,active
d9374d02-fafb-5d9f-9096-48eaf6340aac,54684399-5e5a-54ab-a9b2-5e8ff35f0223,fa8caf74-67cd-507f-bc26-bf8b675608da,2026-01-04,active
47f2c163-b20d-5c55-ba53-626794478635,84b924df-189f-5e64-a8c8-056b56e362d0,c7774a9e-3d23-5304-bfb2-a925014ade85,2026-05-12,active
61bb4b8b-7b7c-5584-9fba-103794e3b597,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,70e12496-4561-5fb7-874f-cf8dfa3ae5d5,2026-02-13,active
4a6d1c27-a0a5-5fa6-9bf4-c75b525df8d8,7c9704d9-8185-57b1-bf6a-de200c4e2109,75debe98-25c1-5fce-ad33-a909ca61f313,2025-09-07,active
0fe722d4-0c7e-5508-adea-d60727a97839,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,1e9ae40c-4117-5099-907f-bf75e9340bbd,2025-09-01,active
0602340a-c25e-5569-bb34-5488e4ea6cde,b21aa617-83df-5e76-b78c-67561698ba56,f738a129-e9dc-528e-8079-d88ddb5549c4,2026-06-16,active
f05f8a89-3368-5e0e-80e4-ed4bbfd85fd8,1c629fb9-bb65-504f-8efa-b901acda8a1d,19d5fa88-6515-5d16-bece-b2b2ed72bbef,2025-12-15,active
f693615b-2a87-5b62-a6de-c32daa070e4d,adf43fc2-e637-5500-8a6b-8a40e079d07c,7ff524d8-f97b-564e-a82e-6b568436f86f,2026-04-27,active
f0c01b56-de64-56ce-a57a-02065c70d435,c928179a-f72b-50f2-bd6c-8efebcd2d268,26edc5ba-88d5-5f4f-a42c-2f38746c506d,2026-01-22,active
831ca183-5c72-56ad-9743-de9b9ac0f035,d9bae779-a771-5de7-a713-f7d02913bd5b,7bf21432-fb64-5ce6-95f7-d3584480443e,2025-10-22,active
dc2fda9f-b0cc-5ecc-9a29-b00aaa419fb8,60ccfd44-0502-5fa0-8d27-9cc265f1db31,9ac93982-cbd7-5a53-aab8-947fc303d277,2025-09-16,active
24f4b78a-ff8d-5fd6-9055-c525c797ce5b,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,2b2a2f4f-fc8a-5b77-88e8-8adc84a14849,2025-11-22,active
5cc636e4-1d64-5953-97c1-d9c7f3a4fbc3,24c3eae6-21de-5fa7-ad75-775edd1167e0,2b2b8257-7f77-5d25-ab57-d18db979fe94,2025-09-03,active
b9e6576a-f7dd-57d4-b5c6-12547acf8f38,ea60bf00-905e-5abc-b08e-4c17000dd149,e71484bf-0134-5d62-abd3-b0d45ff823cc,2026-02-15,active
32437e0c-9856-5a38-81a8-254c631dd4d1,1fab32d7-3f51-5470-b5b9-ea72005a2e68,acab315c-d4b4-503f-a215-ac18a89d7df5,2025-09-29,active
2e1fd6b7-d5d5-577c-acc4-53aa32672508,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,57d55dad-a616-5ec5-9b98-d7f440daa916,2025-10-21,active
cdcd4342-258e-5214-8052-13deee9a561a,434590a6-0601-5b3c-8768-f7537c77519e,5f1cf3c7-3563-5603-90b6-2a7abad6594d,2026-07-04,active
a0c81980-ab89-5d9b-bbb2-57e0c9a74a6e,c529bf79-90d3-5602-9399-40738335c242,44822024-67e2-5ccc-aa07-5429953f362a,2026-01-17,active
5c5bd19b-bd72-5874-b2b8-1929c6f916c0,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,c71b76d5-d661-5b5a-8076-27b96aaa95b0,2026-01-21,active
594caa59-c7b5-5c43-90de-56e1566e89aa,25c743f6-6b99-5904-8a4a-4b29b700d9e7,753de5ea-fbb2-5267-b6c9-2108c456901d,2026-06-01,active
eec8aa9c-ea9f-5c79-88d5-7a0468175713,15e1ebab-b0bf-514c-8405-61b9a3993057,f20b59b4-8074-505b-8765-123df9d62099,2026-04-08,active
a7a2c6e0-c0e3-5e1e-9af1-39a8efca6396,214dee86-b858-5e86-aad7-d05cc5d8a623,48dc9e98-c4cb-5aff-8e99-621a516a8091,2026-04-07,active
1b651659-da7f-519f-9386-111b47bff4eb,374e0ccd-4366-597f-b5c3-6d60795d3480,2d5ec651-590e-5d72-8d3a-eb69cffb940a,2026-08-09,active
4fa95aae-aca2-5e36-96c9-61250e196f9a,48787cb4-04a7-5b80-8148-23b777165705,fc7a443a-1297-5090-bfed-6c8bdf0de11e,2025-12-24,active
8fc51b7e-eb6c-5ac5-8d61-6de12dcc6ca5,8086f1f4-673d-5987-81b0-8f204dbfd2ab,404af27b-67ac-5e84-a776-383c2bfffbe1,2026-05-06,active
4948145c-0d85-5f2b-89ca-37e298fbff7d,1208ec90-8992-569c-9143-a14b6d5727e9,59796915-dc07-5f60-a803-aaace8adee1a,2026-08-23,active
39c952e0-4aba-5072-80dc-268616d09e23,492935f3-f9ee-5d56-b64a-6da8931cf13b,5529a9fd-18ab-55bf-8f28-66b8a727dfef,2026-02-20,active
36c4f4d8-f125-5a01-8019-8aee45afabe3,dfba0cf4-e584-5bcd-8343-0655db792844,c7be72f7-dff5-5026-a07f-404e019b0465,2026-08-23,active
5fba016f-096e-56f3-a89d-4a6c4c7b57b7,fbcd212e-451d-5600-a271-8fec64b3a9b9,7d8fca79-7c9f-5576-8887-3923fb333107,2025-12-13,active
f62c1718-8951-5359-ae67-23be908f3ea5,7a052b5f-cf18-5b63-91b4-4c385d96d71f,00d8096a-aada-5b64-b477-f912ef968508,2026-01-30,active
b4c50b3b-d3c5-526c-9eb0-791b261ab3cf,9cea72a7-c63b-5718-8f89-cff81ccad510,9111e0ac-13aa-52e8-ad18-a73f0194307e,2026-03-05,active
ead50549-f0f7-509d-ae33-7e490acc29d6,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,68950370-eb43-5ce9-86dd-1f9acd1f8889,2026-06-30,active
4ed58b56-bf11-501a-ae95-4afeccb89f58,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,9b5dab23-addb-53ca-bd0f-3f8e81902af4,2026-08-30,active
7eef68e4-1b8c-595b-b897-10bdfdd98b50,7c9704d9-8185-57b1-bf6a-de200c4e2109,9238634c-c937-5e10-b425-5e31b9923a8b,2026-03-28,active
2618c551-3b3b-5909-9469-350219cd46e3,dced9f60-36c3-51a3-a4cd-895dfd671dec,7c02f579-69f1-5574-84c1-fc512e1649c7,2025-11-10,active
1d186d26-15ab-5ec2-8061-f9785823a53d,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,1029a969-eaf3-5b34-9888-eeca955131fe,2026-06-10,active
fe49d50b-eb8c-5372-a5ab-74a0182604bd,229ec319-00c3-5250-afbc-759d6132ee64,131766f9-7a95-5c38-89ca-cb3f219ffe8c,2026-08-18,active
414d5537-9a0d-5bcf-9254-f4ec45c63702,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,419e04d5-554e-5f26-870c-490f24f89c94,2026-08-18,active
88bc2b42-adb3-5e2b-aad8-84c3c6712701,c928179a-f72b-50f2-bd6c-8efebcd2d268,e3aa2c03-d2ea-56ba-8cfd-684d1385ff06,2026-06-28,active
a493957f-f5be-5d0d-8154-f91e8be6b845,23fca699-b0f6-528a-8efe-52e28bb1b8b0,d2a38a31-ff4e-5132-bc1a-c0a3de566401,2025-12-18,active
a49961f8-72d5-5f73-bf79-ac7d624ad3cf,54684399-5e5a-54ab-a9b2-5e8ff35f0223,1fdc8070-ea18-528c-95c6-21bd601556d9,2025-09-03,active
4b18d148-e737-595c-bed4-c6aa3bd25326,84b924df-189f-5e64-a8c8-056b56e362d0,10c25549-9e52-525f-b4e1-3a5a7d98a56f,2026-04-14,active
758b2240-4c7d-540b-b9b1-04e0c44442f0,adf43fc2-e637-5500-8a6b-8a40e079d07c,b7416f3c-4e1c-5231-9f5c-d4b36aef8c69,2026-08-01,active
5c9c0184-e967-53e3-a15f-810cee3fa746,ea60bf00-905e-5abc-b08e-4c17000dd149,d0919697-1853-5240-b9fa-4b67ef68111e,2025-11-09,active
92dcff7b-764b-5bd4-ba43-199b8f345a13,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,26cfb47a-1770-50c0-93c0-1902e1383ecb,2025-10-18,active
ee431350-ee58-5e88-a12c-070fa0735877,b21aa617-83df-5e76-b78c-67561698ba56,75bbd7eb-0476-5f46-9b01-32c25a4774e3,2026-05-12,active
f25f5fef-3caf-5ee6-9d26-a1479083a158,1c629fb9-bb65-504f-8efa-b901acda8a1d,70eaeea2-928a-5eb5-b563-8b339c068505,2026-04-01,active
4e50ef24-cf39-57f6-804e-4c34162e3e2d,24c3eae6-21de-5fa7-ad75-775edd1167e0,f9cf41ec-effa-5b4c-8be7-0e9fe5d931db,2026-03-21,active
85647a32-d080-5f55-a78c-9ae1c75dc1b8,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,4c051f32-86d9-5d97-bf24-5f8b5dd62268,2026-06-15,active
4e1be1d0-bbb2-55e7-a9ea-96f4064bc85c,d9bae779-a771-5de7-a713-f7d02913bd5b,c0df7fa1-c35b-5e76-9f7f-be2d4e7b9137,2026-03-16,active
ce386cfa-b145-5d31-a986-da47a0d1075d,60ccfd44-0502-5fa0-8d27-9cc265f1db31,fdc8490f-18c5-541c-a881-0a783177e69a,2026-01-09,active
fdecb7cd-b6f1-5279-a3b5-bc92f20a4eef,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,bf1e7cdd-c176-5a12-adee-ae2347e0b045,2026-06-17,active
aaa9cfef-581b-5e3f-b8e8-6ed3468964a6,c529bf79-90d3-5602-9399-40738335c242,280eeed9-60dd-5113-9e55-694840c439c0,2025-09-09,active
9a76e067-a103-5593-84c2-1e137bbdd61c,48787cb4-04a7-5b80-8148-23b777165705,81f09c34-379c-5c48-920c-966e2067fe0c,2025-11-06,active
633a6d94-77fe-53ea-8287-e20d7c99bbbb,1fab32d7-3f51-5470-b5b9-ea72005a2e68,a98ed541-03fd-5425-8eec-a87c602d2311,2025-09-07,active
09d24fd3-51ea-57f6-a1dd-8c60ce0d3358,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,afec21ca-7a3b-57fe-bd1a-0548dbc90abd,2025-11-29,active
78a0f235-8b6a-51bd-aaba-09024a9d092a,434590a6-0601-5b3c-8768-f7537c77519e,06ddfe83-8a06-5462-8cc2-d513bb19d779,2026-05-31,active
d0a8b68b-4830-5103-bbc2-6e02dd63168b,374e0ccd-4366-597f-b5c3-6d60795d3480,73a41282-6a7f-52a0-a8e4-59e5fe677ddc,2026-03-24,active
86f26385-83d5-5da4-8160-aaf3183e0c44,fbcd212e-451d-5600-a271-8fec64b3a9b9,ef06c2cd-3f07-5cac-9769-02f0b83cbd69,2025-09-21,active
474c4407-af1d-5820-afc8-f0c209cc49c8,25c743f6-6b99-5904-8a4a-4b29b700d9e7,d6c5492e-1e4e-5995-8f19-f08cde1f8800,2025-10-09,active
84bf4973-1a93-5b29-9076-8805f9aaf5f4,15e1ebab-b0bf-514c-8405-61b9a3993057,be2bed8f-23f4-5c48-8645-bfe78827e3ab,2026-06-23,active
d017c923-be96-5696-b17a-cb412d14e93a,214dee86-b858-5e86-aad7-d05cc5d8a623,02520a14-3e5c-5475-a61e-0be9e3abb5de,2026-03-02,active
23b62273-f4c4-5779-9a49-90006df9b0b2,dfba0cf4-e584-5bcd-8343-0655db792844,1c58051c-76cd-5899-a182-95fa49aca941,2025-09-19,active
f2e57fc2-0b76-520b-b661-2cc8ed9098cd,7c9704d9-8185-57b1-bf6a-de200c4e2109,b4e79e56-2f1f-51be-aafa-b3520aeed22c,2025-10-18,active
22bc39a2-aa77-598a-a70d-5b3215b18c43,8086f1f4-673d-5987-81b0-8f204dbfd2ab,036cfe8f-06a2-57a8-bed2-93f08427137b,2026-08-03,active
23068dc8-bb54-5283-9b86-7fc9f55fdce2,1208ec90-8992-569c-9143-a14b6d5727e9,97d04480-5e52-5237-a88e-b2e227706fdf,2026-01-07,active
962d5044-af14-5c0d-a824-e409ab70ce83,492935f3-f9ee-5d56-b64a-6da8931cf13b,f9b89a31-5568-500b-ad1d-a051081a529c,2026-05-01,active
ba7800d2-415b-5c5f-b39b-e471cdc13f8f,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,1473abde-9150-5527-b7b4-02c74c77e27b,2026-06-22,active
0e6bfc7d-3047-5514-b8ac-739fe6f5ca62,c928179a-f72b-50f2-bd6c-8efebcd2d268,578d5b84-5e11-50bd-b68e-24b49a525709,2026-07-19,active
ba424399-dc47-5e7c-af9d-20e409b068c3,7a052b5f-cf18-5b63-91b4-4c385d96d71f,d1d234d2-2487-57ef-aee2-33e973811c55,2026-04-23,active
de797e7c-d18b-58da-8117-b578574c9e38,9cea72a7-c63b-5718-8f89-cff81ccad510,ba7159ca-f7be-52f1-a9d1-44a63f28cb10,2025-12-27,active
a6195ed1-2cca-5c38-a533-917868edccce,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,76a66565-6464-5b17-aaad-6730bfd4b656,2026-08-12,active
0c7b415b-7e78-5a3d-9c01-9f4d37b4815d,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,8bfe8753-2521-510c-ad0f-7e2fd070a553,2026-01-17,active
09b42a6e-ac90-57e1-a9a9-9b4be932d07b,ea60bf00-905e-5abc-b08e-4c17000dd149,9bc19287-b73f-5635-8e8a-dee11dd608ba,2025-10-15,active
f2759b39-4f1e-5ac9-86aa-a9905d4d82cd,dced9f60-36c3-51a3-a4cd-895dfd671dec,e9c26c5f-6e89-53ec-8a85-bf1d27870158,2026-02-17,active
535d5005-c1da-598e-8c5d-3faffb344d47,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,10f5f13e-184b-5a69-8637-e0ac9a00d67a,2026-04-18,active
34ff9a3e-00d9-56c2-89ef-185e53453694,229ec319-00c3-5250-afbc-759d6132ee64,6c486d84-abcb-58a9-a7db-ff516a80a68c,2025-11-10,active
31c66f93-a408-59f4-aafc-a7ebb686ebc0,adf43fc2-e637-5500-8a6b-8a40e079d07c,786390d1-ab71-5384-a730-b8f9a9062710,2026-06-25,active
cdf8dbed-c981-52cc-9762-52236ec50bb7,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,25545ace-abf2-5cc2-b6df-48625825ed4a,2025-12-10,active
c35d2c9c-1cc4-5226-8b1c-d82c38b4c5a2,23fca699-b0f6-528a-8efe-52e28bb1b8b0,940adcf7-3b1c-5148-ac50-e1b961896f75,2026-02-11,active
4ef9a496-cc3e-5e65-bb43-ec8554144f0a,54684399-5e5a-54ab-a9b2-5e8ff35f0223,dd6e8ae8-0f91-53d6-a8c0-6d409a1e2341,2025-09-17,active
